,,,,,,,,-0.29600000000000004,,,,0.884,0
,,,,,,,,-0.127,,,,0.856,1
,,,,,,,,0.24600000000000002,,,,-0.34600000000000003,2
,,,,,,,,1.141,,,,0.043,1
,,,,,,,,0.426,,,,0.34,8
,,,,,,,,0.496,,,,-0.392,9
,,,,,,,,1.304,,,,-0.611,8
,,,,,,,,1.24,,,,-0.711,10
,,,,,,,,-0.27699999999999997,,,,0.282,3
,,,,,,,,1.5019999999999998,,,,0.7879999999999999,0
,,,,,,,,0.904,,,,-0.322,7
,,,,,,,,0.34299999999999997,,,,-0.551,10
,,,,,,,,-0.191,,,,0.9690000000000001,1
,,,,,,,,2.327,,,,-0.7559999999999999,0
,,,,,,,,0.081,,,,-0.099,3
,,,,,,,,0.408,,,,-0.35600000000000004,4
,,,,,,,,0.461,,,,-0.409,7
,,,,,,,,0.092,,,,-0.687,6
,,,,,,,,-0.18,,,,0.156,9
,,,,,,,,0.469,,,,-0.9159999999999999,9
,,,,,,,,-0.131,,,,0.705,2
,,,,,,,,0.285,,,,-0.37,3
,,,,,,,,0.002,,,,0.993,7
,,,,,,,,1.854,,,,-1.205,0
,,,,,,,,0.125,,,,-0.47,4
,,,,,,,,0.977,,,,-0.91,8
,,,,,,,,1.006,,,,-0.639,8
,,,,,,,,0.5920000000000001,,,,1.294,9
,,,,,,,,1.679,,,,-0.434,8
,,,,,,,,0.016,,,,0.037000000000000005,9
,,,,,,,,1.1440000000000001,,,,-0.325,10
,,,,,,,,1.9780000000000002,,,,-0.198,1
,,,,,,,,0.28300000000000003,,,,0.371,5
,,,,,,,,0.986,,,,-0.073,7
,,,,,,,,1.617,,,,-0.873,0
,,,,,,,,0.833,,,,-0.638,1
,,,,,,,,0.051,,,,1.005,2
,,,,,,,,1.33,,,,-0.6629999999999999,0
,,,,,,,,0.17600000000000002,,,,-1.484,9
,,,,,,,,0.6729999999999999,,,,1.0090000000000001,8
,,,,,,,,0.47700000000000004,,,,-0.7809999999999999,9
,,,,,,,,1.554,,,,-0.151,2
,,,,,,,,0.29600000000000004,,,,0.96,2
,,,,,,,,0.402,,,,0.281,10
,,,,,,,,0.261,,,,0.991,6
,,,,,,,,1.321,,,,-0.159,1
,,,,,,,,0.363,,,,0.015,4
,,,,,,,,0.625,,,,0.607,3
,,,,,,,,0.945,,,,0.8290000000000001,8
,,,,,,,,0.612,,,,-0.507,5
,,,,,,,,1.1340000000000001,,,,0.47200000000000003,1
,,,,,,,,-0.10400000000000001,,,,-0.32,7
,,,,,,,,-0.518,,,,-0.16899999999999998,7
,,,,,,,,-0.028999999999999998,,,,0.1,8
,,,,,,,,1.067,,,,-0.509,7
,,,,,,,,0.925,,,,0.39899999999999997,2
,,,,,,,,0.5539999999999999,,,,-0.293,7
,,,,,,,,0.096,,,,-0.764,3
,,,,,,,,1.636,,,,-0.564,1
,,,,,,,,0.16399999999999998,,,,0.522,6
,,,,,,,,0.574,,,,-0.06,5
,,,,,,,,0.501,,,,-1.113,9
,,,,,,,,0.956,,,,0.084,0
,,,,,,,,1.3230000000000002,,,,-0.496,10
,,,,,,,,0.495,,,,-0.149,1
,,,,,,,,0.631,,,,-0.6509999999999999,5
,,,,,,,,1.36,,,,-0.564,10
,,,,,,,,0.486,,,,-0.48200000000000004,4
,,,,,,,,0.08,,,,-0.409,5
,,,,,,,,0.805,,,,-0.33399999999999996,5
,,,,,,,,1.933,,,,-0.488,1
,,,,,,,,0.883,,,,-0.08900000000000001,7
,,,,,,,,-0.29100000000000004,,,,0.253,3
,,,,,,,,0.528,,,,1.139,5
,,,,,,,,0.019,,,,-0.022000000000000002,3
,,,,,,,,0.16,,,,0.08800000000000001,5
,,,,,,,,1.1079999999999999,,,,-0.073,2
,,,,,,,,0.304,,,,-0.382,4
,,,,,,,,0.01,,,,0.584,2
,,,,,,,,0.26899999999999996,,,,-0.285,2
,,,,,,,,1.561,,,,-0.39399999999999996,1
,,,,,,,,0.78,,,,-0.595,2
,,,,,,,,0.29,,,,-0.18899999999999997,10
,,,,,,,,1.0490000000000002,,,,-0.16699999999999998,7
,,,,,,,,0.353,,,,0.988,5
,,,,,,,,1.036,,,,0.02,3
,,,,,,,,0.19899999999999998,,,,-0.252,8
,,,,,,,,0.924,,,,-0.871,6
,,,,,,,,0.84,,,,-0.109,2
,,,,,,,,0.5820000000000001,,,,0.693,1
,,,,,,,,0.62,,,,-0.306,7
,,,,,,,,0.816,,,,0.303,10
,,,,,,,,0.019,,,,-0.396,4
,,,,,,,,1.381,,,,0.5670000000000001,0
,,,,,,,,1.6369999999999998,,,,-0.49,0
,,,,,,,,-0.084,,,,0.978,10
,,,,,,,,0.265,,,,-0.157,10
,,,,,,,,0.532,,,,-1.109,9
,,,,,,,,1.229,,,,0.625,0
,,,,,,,,0.292,,,,0.332,9
,,,,,,,,0.9640000000000001,,,,-0.47700000000000004,8
,,,,,,,,0.257,,,,0.746,1
,,,,,,,,0.078,,,,1.1420000000000001,3
,,,,,,,,0.965,,,,0.075,10
,,,,,,,,0.09699999999999999,,,,-0.43,7
,,,,,,,,1.055,,,,-0.192,9
,,,,,,,,1.226,,,,-0.6679999999999999,0
,,,,,,,,0.17800000000000002,,,,1.0590000000000002,7
,,,,,,,,0.544,,,,-0.9309999999999999,6
,,,,,,,,-0.298,,,,0.358,9
,,,,,,,,0.41,,,,0.225,4
,,,,,,,,0.37799999999999995,,,,-0.391,3
,,,,,,,,0.654,,,,0.752,5
,,,,,,,,1.3519999999999999,,,,0.096,9
,,,,,,,,0.172,,,,0.087,3
,,,,,,,,1.7109999999999999,,,,-0.505,0
,,,,,,,,1.073,,,,-0.17600000000000002,6
,,,,,,,,0.313,,,,-0.053,2
,,,,,,,,1.189,,,,-1.1440000000000001,8
,,,,,,,,0.5820000000000001,,,,0.838,5
,,,,,,,,0.332,,,,0.369,4
,,,,,,,,1.765,,,,-0.813,0
,,,,,,,,1.686,,,,-0.841,0
,,,,,,,,-0.36200000000000004,,,,-0.07400000000000001,7
,,,,,,,,0.12,,,,0.75,6
,,,,,,,,0.046,,,,0.113,3
,,,,,,,,1.047,,,,-0.745,5
,,,,,,,,1.204,,,,-0.51,2
,,,,,,,,1.4240000000000002,,,,-0.7140000000000001,9
,,,,,,,,0.828,,,,-0.516,6
,,,,,,,,0.134,,,,-0.711,5
,,,,,,,,0.16899999999999998,,,,-0.231,7
