,24.0,2,1,3488.0,1,3,3.0,1,0,4.0,2,23.0,2,1,1.0,2,,0,0,0
,24.0,2,1,6313.0,4,4,3.0,2,0,4.0,2,41.0,2,1,1.0,3,,1,0,0
,6.0,3,0,1209.0,0,0,4.0,2,0,4.0,1,47.0,2,1,1.0,3,,1,0,1
,10.0,2,0,1546.0,0,2,3.0,2,0,2.0,0,31.0,2,1,1.0,1,,0,1,0
,12.0,2,0,2859.0,4,0,4.0,2,0,4.0,3,38.0,2,1,1.0,3,,1,0,0
,12.0,2,3,625.0,0,1,4.0,3,2,1.0,0,26.0,0,1,1.0,1,,0,0,0
,12.0,2,3,1103.0,0,3,4.0,2,2,3.0,0,29.0,2,1,2.0,2,,0,1,0
,15.0,2,0,2511.0,0,0,1.0,1,0,4.0,2,23.0,2,0,1.0,2,,0,0,0
,12.0,2,0,6078.0,0,3,2.0,2,0,2.0,2,32.0,2,1,1.0,2,,0,0,0
,30.0,2,1,3857.0,0,2,4.0,0,0,4.0,1,40.0,2,1,1.0,3,,1,0,0
,48.0,3,3,12749.0,2,3,4.0,2,0,1.0,2,37.0,2,1,1.0,3,,1,0,0
,12.0,4,6,2748.0,0,4,2.0,1,0,4.0,3,57.0,0,2,3.0,1,,0,0,0
,24.0,4,0,1199.0,0,4,4.0,2,0,4.0,2,60.0,2,1,2.0,1,,0,0,1
,48.0,1,9,7685.0,0,3,2.0,1,2,4.0,2,37.0,2,0,1.0,2,,0,0,1
,30.0,4,3,2831.0,0,2,4.0,1,0,2.0,2,33.0,2,1,1.0,2,,1,0,0
,45.0,2,3,1845.0,0,2,4.0,2,0,4.0,3,23.0,2,2,1.0,2,,1,0,1
,15.0,4,2,1520.0,4,4,4.0,2,0,4.0,1,63.0,2,1,1.0,2,,0,0,0
,60.0,2,3,10144.0,1,3,2.0,1,0,4.0,0,21.0,2,1,1.0,2,,1,0,0
,54.0,0,1,9436.0,4,2,2.0,2,0,2.0,1,39.0,2,1,1.0,1,,0,0,0
,13.0,2,3,2101.0,0,1,2.0,1,2,4.0,1,23.0,2,1,1.0,1,,0,0,0
,12.0,0,3,6199.0,0,2,4.0,2,0,2.0,1,28.0,2,0,2.0,2,,1,0,1
,21.0,1,0,1647.0,4,2,4.0,2,0,2.0,1,40.0,2,1,2.0,1,,0,0,1
,10.0,2,0,1287.0,4,4,4.0,2,1,2.0,1,45.0,2,1,1.0,1,,0,1,0
,36.0,2,0,12389.0,4,2,1.0,2,0,4.0,3,37.0,2,2,1.0,2,,1,0,1
,24.0,2,3,3105.0,4,1,4.0,2,0,2.0,2,25.0,2,1,2.0,2,,0,0,0
,11.0,2,2,1577.0,3,1,4.0,1,0,1.0,0,20.0,2,1,1.0,2,,0,0,0
,12.0,4,6,2096.0,0,3,2.0,2,0,3.0,0,49.0,2,1,1.0,1,,0,0,0
,7.0,2,3,2415.0,0,2,3.0,2,2,2.0,0,34.0,2,1,1.0,2,,0,0,0
,36.0,2,2,3959.0,0,0,4.0,2,0,3.0,1,30.0,2,1,1.0,3,,1,0,0
,24.0,4,1,5804.0,3,2,4.0,2,0,2.0,0,27.0,2,1,2.0,2,,0,0,0
,12.0,2,3,1963.0,0,3,4.0,2,0,2.0,2,31.0,2,0,2.0,3,,1,0,0
,48.0,3,6,6224.0,0,4,4.0,2,0,4.0,3,50.0,2,2,1.0,2,,0,0,1
,42.0,4,1,4796.0,0,4,4.0,2,0,4.0,3,56.0,2,2,1.0,2,,0,0,0
,12.0,2,1,4675.0,4,1,1.0,1,0,4.0,2,20.0,2,0,1.0,2,,0,0,0
,24.0,2,3,1603.0,0,4,4.0,1,0,4.0,2,55.0,2,1,1.0,2,,0,0,0
,15.0,2,6,1905.0,0,4,4.0,2,0,4.0,2,40.0,2,0,1.0,3,,1,0,0
,24.0,2,2,3149.0,0,1,4.0,2,0,1.0,3,22.0,0,2,1.0,2,,0,0,0
,18.0,2,3,1936.0,4,3,2.0,3,0,4.0,2,23.0,2,0,2.0,1,,0,0,0
,6.0,2,0,14896.0,0,4,1.0,2,0,4.0,3,68.0,0,1,1.0,3,,1,0,1
,72.0,2,3,5595.0,1,2,2.0,3,0,2.0,2,24.0,2,1,1.0,2,,0,0,1
,6.0,4,0,250.0,3,2,2.0,1,0,2.0,0,41.0,0,1,2.0,1,,0,0,0
,9.0,2,3,1364.0,0,3,3.0,2,0,4.0,0,59.0,2,1,1.0,2,,0,0,0
,21.0,2,3,3160.0,4,4,4.0,2,0,3.0,1,41.0,2,1,1.0,2,,1,0,0
,24.0,2,3,3181.0,0,1,4.0,1,0,4.0,1,26.0,2,1,1.0,2,,1,0,0
,24.0,2,0,1246.0,0,1,4.0,2,0,2.0,0,23.0,1,1,1.0,1,,0,0,1
,10.0,4,0,2241.0,0,1,1.0,2,0,3.0,0,48.0,2,0,2.0,1,,0,1,0
,24.0,2,8,937.0,0,1,4.0,3,0,3.0,2,27.0,2,1,2.0,1,,0,0,0
,12.0,4,6,2012.0,4,3,4.0,1,0,2.0,2,61.0,2,1,1.0,2,,0,0,0
,48.0,0,2,7119.0,0,2,3.0,2,0,4.0,3,53.0,2,2,2.0,2,,0,0,1
,18.0,3,9,2427.0,4,4,4.0,2,0,2.0,1,42.0,2,1,2.0,2,,0,0,0
,12.0,2,3,1262.0,0,2,3.0,2,0,2.0,2,25.0,2,1,1.0,2,,0,0,0
,30.0,2,2,6350.0,4,4,4.0,2,0,4.0,1,31.0,2,1,1.0,2,,0,0,1
,21.0,3,2,1591.0,1,3,4.0,2,0,3.0,0,34.0,2,1,2.0,3,,0,0,0
