,,,,63.0,9.0,177.0,37.0,,155.0,195.0,472.0,,,,,,201.0,1
,,,,58.0,10.0,222.0,30.0,,171.0,224.0,728.0,,,,,,198.0,0
,,,,63.0,10.0,151.0,45.0,,148.0,166.0,334.0,,,,,,205.0,3
,,,,64.0,8.0,137.0,48.0,,145.0,156.0,281.0,,,,,,210.0,3
,,,,69.0,11.0,219.0,30.0,,176.0,231.0,716.0,,,,,,196.0,0
,,,,64.0,9.0,177.0,38.0,,135.0,194.0,465.0,,,,,,205.0,1
,,,,48.0,7.0,139.0,50.0,,140.0,159.0,277.0,,,,,,183.0,3
,,,,68.0,11.0,207.0,32.0,,164.0,228.0,638.0,,,,,,200.0,1
,,,,54.0,7.0,154.0,43.0,,127.0,179.0,352.0,,,,,,191.0,0
,,,,57.0,7.0,135.0,50.0,,126.0,154.0,266.0,,,,,,203.0,0
,,,,65.0,10.0,198.0,33.0,,164.0,224.0,587.0,,,,,,196.0,1
,,,,55.0,8.0,149.0,46.0,,145.0,166.0,320.0,,,,,,182.0,2
,,,,68.0,9.0,201.0,33.0,,148.0,223.0,602.0,,,,,,202.0,0
,,,,59.0,11.0,199.0,34.0,,154.0,207.0,586.0,,,,,,208.0,1
,,,,62.0,7.0,149.0,45.0,,129.0,174.0,327.0,,,,,,193.0,1
,,,,55.0,6.0,123.0,54.0,,118.0,148.0,224.0,,,,,,202.0,1
,,,,63.0,10.0,179.0,37.0,,140.0,197.0,481.0,,,,,,204.0,0
,,,,50.0,6.0,255.0,26.0,,169.0,280.0,957.0,,,,,,183.0,2
,,,,72.0,10.0,162.0,42.0,,159.0,176.0,379.0,,,,,,197.0,3
,,,,75.0,6.0,146.0,45.0,,141.0,167.0,326.0,,,,,,201.0,2
,,,,56.0,8.0,149.0,46.0,,143.0,169.0,322.0,,,,,,182.0,2
,,,,62.0,7.0,149.0,46.0,,145.0,172.0,323.0,,,,,,184.0,2
,,,,61.0,9.0,147.0,45.0,,152.0,168.0,323.0,,,,,,200.0,3
,,,,57.0,11.0,220.0,31.0,,170.0,220.0,707.0,,,,,,198.0,0
,,,,65.0,9.0,197.0,33.0,,152.0,216.0,584.0,,,,,,197.0,1
,,,,66.0,6.0,162.0,40.0,,143.0,189.0,396.0,,,,,,199.0,0
,,,,63.0,7.0,137.0,48.0,,146.0,166.0,280.0,,,,,,194.0,3
,,,,54.0,8.0,144.0,46.0,,146.0,163.0,308.0,,,,,,201.0,1
,,,,56.0,7.0,148.0,45.0,,144.0,170.0,324.0,,,,,,183.0,2
,,,,63.0,11.0,160.0,43.0,,160.0,170.0,367.0,,,,,,194.0,3
,,,,64.0,9.0,198.0,33.0,,150.0,219.0,586.0,,,,,,198.0,1
,,,,63.0,6.0,192.0,34.0,,147.0,215.0,563.0,,,,,,197.0,2
,,,,57.0,5.0,251.0,27.0,,169.0,272.0,928.0,,,,,,183.0,2
,,,,56.0,6.0,133.0,50.0,,123.0,158.0,263.0,,,,,,206.0,1
,,,,64.0,11.0,213.0,31.0,,172.0,218.0,669.0,,,,,,196.0,1
,,,,57.0,13.0,225.0,30.0,,177.0,225.0,741.0,,,,,,198.0,0
,,,,70.0,12.0,215.0,31.0,,168.0,226.0,687.0,,,,,,201.0,1
,,,,64.0,9.0,161.0,41.0,,151.0,190.0,390.0,,,,,,201.0,1
,,,,65.0,10.0,214.0,31.0,,156.0,232.0,683.0,,,,,,197.0,0
,,,,57.0,6.0,151.0,45.0,,147.0,170.0,334.0,,,,,,184.0,2
,,,,71.0,12.0,221.0,30.0,,167.0,226.0,713.0,,,,,,200.0,1
,,,,68.0,10.0,146.0,46.0,,139.0,167.0,317.0,,,,,,199.0,3
,,,,52.0,6.0,118.0,57.0,,129.0,137.0,206.0,,,,,,185.0,3
,,,,61.0,8.0,143.0,46.0,,143.0,163.0,311.0,,,,,,203.0,2
,,,,68.0,6.0,185.0,35.0,,153.0,202.0,524.0,,,,,,195.0,2
,,,,65.0,10.0,189.0,35.0,,143.0,217.0,534.0,,,,,,197.0,0
,,,,63.0,7.0,146.0,45.0,,135.0,175.0,321.0,,,,,,196.0,2
,,,,73.0,6.0,158.0,41.0,,134.0,185.0,379.0,,,,,,197.0,2
,,,,56.0,7.0,128.0,53.0,,124.0,147.0,240.0,,,,,,191.0,0
,,,,58.0,8.0,181.0,37.0,,134.0,205.0,486.0,,,,,,202.0,1
,,,,58.0,11.0,161.0,43.0,,158.0,170.0,373.0,,,,,,193.0,3
,,,,48.0,5.0,247.0,27.0,,165.0,269.0,891.0,,,,,,182.0,2
,,,,63.0,7.0,176.0,37.0,,154.0,205.0,467.0,,,,,,195.0,1
,,,,67.0,7.0,150.0,45.0,,144.0,174.0,333.0,,,,,,188.0,2
,,,,55.0,11.0,214.0,31.0,,175.0,219.0,681.0,,,,,,192.0,0
,,,,58.0,11.0,159.0,43.0,,160.0,180.0,371.0,,,,,,194.0,3
,,,,53.0,5.0,134.0,50.0,,127.0,151.0,266.0,,,,,,185.0,1
,,,,57.0,12.0,213.0,31.0,,162.0,226.0,674.0,,,,,,199.0,1
,,,,60.0,7.0,167.0,40.0,,147.0,197.0,417.0,,,,,,192.0,0
,,,,64.0,11.0,159.0,43.0,,157.0,176.0,371.0,,,,,,198.0,3
,,,,59.0,7.0,163.0,41.0,,131.0,189.0,396.0,,,,,,192.0,1
,,,,54.0,2.0,119.0,57.0,,121.0,139.0,208.0,,,,,,183.0,3
,,,,62.0,8.0,176.0,37.0,,137.0,196.0,466.0,,,,,,200.0,0
,,,,64.0,8.0,136.0,49.0,,145.0,158.0,279.0,,,,,,209.0,3
,,,,69.0,10.0,208.0,32.0,,169.0,227.0,651.0,,,,,,193.0,0
,,,,56.0,8.0,142.0,48.0,,143.0,159.0,296.0,,,,,,197.0,0
,,,,65.0,8.0,169.0,39.0,,136.0,197.0,430.0,,,,,,199.0,1
,,,,53.0,7.0,132.0,52.0,,137.0,145.0,250.0,,,,,,183.0,3
,,,,66.0,8.0,139.0,48.0,,140.0,157.0,290.0,,,,,,208.0,3
,,,,56.0,7.0,138.0,48.0,,126.0,163.0,286.0,,,,,,192.0,0
,,,,59.0,7.0,149.0,45.0,,142.0,177.0,327.0,,,,,,188.0,2
,,,,76.0,7.0,150.0,44.0,,136.0,174.0,342.0,,,,,,197.0,2
,,,,67.0,9.0,157.0,43.0,,150.0,170.0,363.0,,,,,,200.0,3
,,,,69.0,5.0,192.0,33.0,,161.0,212.0,570.0,,,,,,195.0,2
,,,,63.0,11.0,227.0,30.0,,180.0,234.0,756.0,,,,,,198.0,0
,,,,63.0,8.0,164.0,40.0,,134.0,191.0,405.0,,,,,,197.0,1
,,,,49.0,7.0,134.0,51.0,,142.0,164.0,261.0,,,,,,186.0,3
,,,,56.0,7.0,149.0,45.0,,140.0,168.0,327.0,,,,,,191.0,1
,,,,66.0,6.0,164.0,39.0,,131.0,193.0,414.0,,,,,,202.0,2
,,,,74.0,5.0,163.0,39.0,,149.0,185.0,408.0,,,,,,200.0,2
,,,,57.0,7.0,159.0,41.0,,147.0,184.0,381.0,,,,,,195.0,1
,,,,56.0,11.0,157.0,43.0,,155.0,176.0,363.0,,,,,,195.0,3
,,,,62.0,9.0,161.0,41.0,,135.0,181.0,388.0,,,,,,206.0,0
,,,,57.0,10.0,212.0,31.0,,162.0,219.0,663.0,,,,,,201.0,0
,,,,68.0,6.0,152.0,43.0,,148.0,180.0,349.0,,,,,,195.0,2
,,,,58.0,8.0,140.0,47.0,,148.0,168.0,294.0,,,,,,196.0,3
,,,,56.0,8.0,150.0,46.0,,144.0,168.0,324.0,,,,,,184.0,2
,,,,54.0,6.0,115.0,58.0,,126.0,135.0,196.0,,,,,,190.0,3
,,,,59.0,10.0,208.0,32.0,,163.0,220.0,642.0,,,,,,198.0,1
,,,,60.0,10.0,215.0,31.0,,169.0,224.0,681.0,,,,,,197.0,1
,,,,56.0,6.0,149.0,46.0,,144.0,170.0,321.0,,,,,,182.0,2
,,,,103.0,52.0,149.0,45.0,,144.0,241.0,325.0,,,,,,183.0,2
,,,,67.0,9.0,187.0,35.0,,158.0,214.0,525.0,,,,,,201.0,1
,,,,57.0,11.0,211.0,31.0,,168.0,224.0,661.0,,,,,,197.0,1
,,,,62.0,12.0,200.0,33.0,,158.0,215.0,595.0,,,,,,202.0,0
,,,,69.0,5.0,166.0,38.0,,131.0,189.0,427.0,,,,,,202.0,2
,,,,64.0,10.0,201.0,33.0,,152.0,214.0,600.0,,,,,,204.0,1
,,,,63.0,8.0,177.0,37.0,,156.0,203.0,473.0,,,,,,198.0,0
,,,,57.0,6.0,128.0,52.0,,129.0,154.0,243.0,,,,,,192.0,1
,,,,59.0,9.0,188.0,35.0,,161.0,206.0,530.0,,,,,,200.0,0
,,,,64.0,10.0,157.0,43.0,,161.0,179.0,363.0,,,,,,195.0,3
,,,,70.0,7.0,162.0,40.0,,153.0,179.0,406.0,,,,,,205.0,2
,,,,69.0,8.0,136.0,49.0,,136.0,161.0,279.0,,,,,,204.0,3
,,,,63.0,12.0,222.0,31.0,,168.0,226.0,712.0,,,,,,203.0,1
