,,,,,,0.062,-0.733,1.304,,,,-0.611,8
,,,,,,0.741,-1.0659999999999998,1.24,,,,-0.711,10
,,,,,,-0.155,-0.16399999999999998,-0.27699999999999997,,,,0.282,3
,,,,,,1.236,0.612,1.5019999999999998,,,,0.7879999999999999,0
,,,,,,0.03,-1.645,0.904,,,,-0.322,7
,,,,,,0.376,0.136,0.34299999999999997,,,,-0.551,10
,,,,,,1.034,0.659,-0.191,,,,0.9690000000000001,1
,,,,,,1.1,-0.254,2.327,,,,-0.7559999999999999,0
,,,,,,-0.11,-0.145,0.081,,,,-0.099,3
,,,,,,-0.368,-1.5930000000000002,0.408,,,,-0.35600000000000004,4
,,,,,,0.677,-1.472,0.461,,,,-0.409,7
,,,,,,-0.237,-0.755,0.092,,,,-0.687,6
,,,,,,2.002,0.826,-0.18,,,,0.156,9
,,,,,,1.161,-0.612,0.469,,,,-0.9159999999999999,9
,,,,,,1.047,-0.04,-0.131,,,,0.705,2
,,,,,,-0.071,-0.172,0.285,,,,-0.37,3
,,,,,,1.9569999999999999,-1.262,0.002,,,,0.993,7
,,,,,,2.377,0.096,1.854,,,,-1.205,0
,,,,,,-0.001,-1.077,0.125,,,,-0.47,4
,,,,,,0.069,-0.617,0.977,,,,-0.91,8
,,,,,,1.732,-1.109,1.006,,,,-0.639,8
,,,,,,1.615,-0.589,0.5920000000000001,,,,1.294,9
,,,,,,0.688,-0.675,1.679,,,,-0.434,8
,,,,,,2.1630000000000003,1.114,0.016,,,,0.037000000000000005,9
,,,,,,0.46299999999999997,-0.221,1.1440000000000001,,,,-0.325,10
,,,,,,0.94,-0.386,1.9780000000000002,,,,-0.198,1
,,,,,,0.085,-0.902,0.28300000000000003,,,,0.371,5
,,,,,,-1.127,0.44299999999999995,0.986,,,,-0.073,7
,,,,,,1.679,0.121,1.617,,,,-0.873,0
,,,,,,0.9570000000000001,0.635,0.833,,,,-0.638,1
,,,,,,1.589,0.09,0.051,,,,1.005,2
,,,,,,1.796,0.392,1.33,,,,-0.6629999999999999,0
,,,,,,0.701,0.43700000000000006,0.17600000000000002,,,,-1.484,9
,,,,,,0.693,-1.185,0.6729999999999999,,,,1.0090000000000001,8
,,,,,,0.604,0.584,0.47700000000000004,,,,-0.7809999999999999,9
,,,,,,0.231,-0.5579999999999999,1.554,,,,-0.151,2
,,,,,,1.6740000000000002,-0.042,0.29600000000000004,,,,0.96,2
,,,,,,0.057,-0.009000000000000001,0.402,,,,0.281,10
,,,,,,1.54,-0.855,0.261,,,,0.991,6
,,,,,,-0.32,-0.316,1.321,,,,-0.159,1
,,,,,,-0.122,-0.795,0.363,,,,0.015,4
,,,,,,0.7709999999999999,-0.976,0.625,,,,0.607,3
,,,,,,0.478,-0.972,0.945,,,,0.8290000000000001,8
,,,,,,0.02,-0.71,0.612,,,,-0.507,5
,,,,,,1.646,0.787,1.1340000000000001,,,,0.47200000000000003,1
,,,,,,1.077,-1.385,-0.10400000000000001,,,,-0.32,7
,,,,,,-0.151,-1.093,-0.518,,,,-0.16899999999999998,7
,,,,,,0.055,-0.185,-0.028999999999999998,,,,0.1,8
,,,,,,-0.465,-0.23,1.067,,,,-0.509,7
,,,,,,1.341,0.317,0.925,,,,0.39899999999999997,2
,,,,,,1.158,-2.127,0.5539999999999999,,,,-0.293,7
,,,,,,0.11199999999999999,0.285,0.096,,,,-0.764,3
,,,,,,0.255,0.41100000000000003,1.636,,,,-0.564,1
,,,,,,1.5859999999999999,-1.4769999999999999,0.16399999999999998,,,,0.522,6
,,,,,,0.32799999999999996,0.09699999999999999,0.574,,,,-0.06,5
,,,,,,0.086,-0.544,0.501,,,,-1.113,9
,,,,,,1.173,1.59,0.956,,,,0.084,0
,,,,,,1.4269999999999998,-0.93,1.3230000000000002,,,,-0.496,10
,,,,,,1.193,0.7609999999999999,0.495,,,,-0.149,1
,,,,,,0.226,-0.735,0.631,,,,-0.6509999999999999,5
,,,,,,-0.239,-0.447,1.36,,,,-0.564,10
,,,,,,-0.027999999999999997,-1.014,0.486,,,,-0.48200000000000004,4
,,,,,,0.354,-0.7140000000000001,0.08,,,,-0.409,5
,,,,,,0.657,-1.161,0.805,,,,-0.33399999999999996,5
,,,,,,1.365,-0.265,1.933,,,,-0.488,1
,,,,,,-0.8859999999999999,0.447,0.883,,,,-0.08900000000000001,7
,,,,,,0.5489999999999999,-0.43,-0.29100000000000004,,,,0.253,3
,,,,,,0.531,-0.17,0.528,,,,1.139,5
,,,,,,-0.262,-0.013000000000000001,0.019,,,,-0.022000000000000002,3
,,,,,,-0.04,-0.6920000000000001,0.16,,,,0.08800000000000001,5
,,,,,,0.004,-0.32299999999999995,1.1079999999999999,,,,-0.073,2
,,,,,,0.07,-1.063,0.304,,,,-0.382,4
,,,,,,1.286,0.308,0.01,,,,0.584,2
,,,,,,0.716,-0.588,0.26899999999999996,,,,-0.285,2
,,,,,,-0.037000000000000005,0.08199999999999999,1.561,,,,-0.39399999999999996,1
,,,,,,0.27,0.19899999999999998,0.78,,,,-0.595,2
,,,,,,-0.382,0.115,0.29,,,,-0.18899999999999997,10
,,,,,,-1.409,0.13699999999999998,1.0490000000000002,,,,-0.16699999999999998,7
,,,,,,0.615,0.03,0.353,,,,0.988,5
,,,,,,1.136,-0.8690000000000001,1.036,,,,0.02,3
,,,,,,0.08800000000000001,-0.365,0.19899999999999998,,,,-0.252,8
,,,,,,-0.605,-1.0270000000000001,0.924,,,,-0.871,6
,,,,,,-0.5770000000000001,-0.363,0.84,,,,-0.109,2
,,,,,,0.9229999999999999,1.091,0.5820000000000001,,,,0.693,1
,,,,,,0.127,-1.4469999999999998,0.62,,,,-0.306,7
,,,,,,0.249,-0.461,0.816,,,,0.303,10
,,,,,,0.294,-0.9890000000000001,0.019,,,,-0.396,4
,,,,,,1.585,0.85,1.381,,,,0.5670000000000001,0
,,,,,,0.363,-0.002,1.6369999999999998,,,,-0.49,0
,,,,,,0.665,0.099,-0.084,,,,0.978,10
,,,,,,-0.307,0.075,0.265,,,,-0.157,10
,,,,,,0.27899999999999997,0.7020000000000001,0.532,,,,-1.109,9
,,,,,,1.6130000000000002,0.628,1.229,,,,0.625,0
,,,,,,1.501,-0.639,0.292,,,,0.332,9
,,,,,,-0.026000000000000002,-0.5379999999999999,0.9640000000000001,,,,-0.47700000000000004,8
,,,,,,1.4909999999999999,0.777,0.257,,,,0.746,1
,,,,,,0.79,-0.27399999999999997,0.078,,,,1.1420000000000001,3
,,,,,,-0.121,-0.591,0.965,,,,0.075,10
,,,,,,-0.10300000000000001,-0.9940000000000001,0.09699999999999999,,,,-0.43,7
,,,,,,0.5870000000000001,-0.731,1.055,,,,-0.192,9
,,,,,,1.643,0.603,1.226,,,,-0.6679999999999999,0
,,,,,,1.829,-1.224,0.17800000000000002,,,,1.0590000000000002,7
,,,,,,-0.26899999999999996,-0.364,0.544,,,,-0.9309999999999999,6
,,,,,,-0.536,-0.16399999999999998,-0.298,,,,0.358,9
,,,,,,1.422,-1.169,0.41,,,,0.225,4
,,,,,,-0.040999999999999995,0.14300000000000002,0.37799999999999995,,,,-0.391,3
,,,,,,0.013999999999999999,0.071,0.654,,,,0.752,5
,,,,,,0.608,-0.409,1.3519999999999999,,,,0.096,9
,,,,,,0.47,-0.44799999999999995,0.172,,,,0.087,3
,,,,,,0.52,0.052000000000000005,1.7109999999999999,,,,-0.505,0
,,,,,,0.555,-0.07200000000000001,1.073,,,,-0.17600000000000002,6
,,,,,,0.654,-0.685,0.313,,,,-0.053,2
,,,,,,0.687,-0.46399999999999997,1.189,,,,-1.1440000000000001,8
,,,,,,-0.076,0.0,0.5820000000000001,,,,0.838,5
,,,,,,1.554,-1.19,0.332,,,,0.369,4
,,,,,,1.705,-0.222,1.765,,,,-0.813,0
,,,,,,1.791,-0.19399999999999998,1.686,,,,-0.841,0
,,,,,,1.16,-1.188,-0.36200000000000004,,,,-0.07400000000000001,7
,,,,,,1.8259999999999998,-1.156,0.12,,,,0.75,6
,,,,,,0.48200000000000004,-0.365,0.046,,,,0.113,3
,,,,,,-0.6509999999999999,0.158,1.047,,,,-0.745,5
,,,,,,0.521,0.26,1.204,,,,-0.51,2
,,,,,,1.6030000000000002,0.12300000000000001,1.4240000000000002,,,,-0.7140000000000001,9
,,,,,,-0.182,-0.436,0.828,,,,-0.516,6
,,,,,,0.376,-0.244,0.134,,,,-0.711,5
,,,,,,-0.33299999999999996,-1.01,0.16899999999999998,,,,-0.231,7
