% 1. Title: Image Segmentation data
%
% 2. Source Information
%    -- Creators: Vision Group, University of Massachusetts
%    -- Donor: Vision Group (Carla Brodley, brodley@cs.umass.edu)
%    -- Date: November, 1990
%
% 3. Past Usage: None yet published
%
% 4. Relevant Information:
%
%    The instances were drawn randomly from a database of 7 outdoor
%    images.  The images were handsegmented to create a classification
%    for every pixel.
%
%    Each instance is a 3x3 region.
%
% 5. Number of Instances: Training data: 210  Test data: 2100
%
% 6. Number of Attributes: 19 continuous attributes
%
% 7. Attribute Information:
%
%     1.  region-centroid-col:  the column of the center pixel of the region.
%     2.  region-centroid-row:  the row of the center pixel of the region.
%     3.  region-pixel-count:  the number of pixels in a region = 9.
%     4.  short-line-density-5:  the results of a line extractoin algorithm that
%          counts how many lines of length 5 (any orientation) with
%          low contrast, less than or equal to 5, go through the region.
%     5.  short-line-density-2:  same as short-line-density-5 but counts lines
%          of high contrast, greater than 5.
%     6.  vedge-mean:  measure the contrast of horizontally
%          adjacent pixels in the region.  There are 6, the mean and
%          standard deviation are given.  This attribute is used as
%         a vertical edge detector.
%     7.  vegde-sd:  (see 6)
%     8.  hedge-mean:  measures the contrast of vertically adjacent
%           pixels. Used for horizontal line detection.
%     9.  hedge-sd: (see 8).
%     10. intensity-mean:  the average over the region of (R + G + B)/3
%     11. rawred-mean: the average over the region of the R value.
%     12. rawblue-mean: the average over the region of the B value.
%     13. rawgreen-mean: the average over the region of the G value.
%     14. exred-mean: measure the excess red:  (2R - (G + B))
%     15. exblue-mean: measure the excess blue:  (2B - (G + R))
%     16. exgreen-mean: measure the excess green:  (2G - (R + B))
%     17. value-mean:  3-d nonlinear transformation
%          of RGB. (Algorithm can be found in Foley and VanDam, Fundamentals
%          of Interactive Computer Graphics)
%     18. saturatoin-mean:  (see 17)
%     19. hue-mean:  (see 17)
%
% 8. Missing Attribute Values: None
%
% 9. Class Distribution:
%
%    Classes:  brickface, sky, foliage, cement, window, path, grass.
%
%    30 instances per class for training data.
%    300 instances per class for test data.
%
%
%
%
%
% Relabeled values in attribute class
%    From: 1                       To: brickface
%    From: 2                       To: sky
%    From: 3                       To: foliage
%    From: 4                       To: cement
%    From: 5                       To: window
%    From: 6                       To: path
%    From: 7                       To: grass
%
@RELATION segment

@ATTRIBUTE region-centroid-col REAL
@ATTRIBUTE region-centroid-row REAL
@ATTRIBUTE region-pixel-count REAL
@ATTRIBUTE short-line-density-5 REAL
@ATTRIBUTE short-line-density-2 REAL
@ATTRIBUTE vedge-mean REAL
@ATTRIBUTE vegde-sd REAL
@ATTRIBUTE hedge-mean REAL
@ATTRIBUTE hedge-sd REAL
@ATTRIBUTE intensity-mean REAL
@ATTRIBUTE rawred-mean REAL
@ATTRIBUTE rawblue-mean REAL
@ATTRIBUTE rawgreen-mean REAL
@ATTRIBUTE exred-mean REAL
@ATTRIBUTE exblue-mean REAL
@ATTRIBUTE exgreen-mean REAL
@ATTRIBUTE value-mean REAL
@ATTRIBUTE saturation-mean REAL
@ATTRIBUTE hue-mean REAL
@ATTRIBUTE class {brickface, sky, foliage, cement, window, path, grass}

@DATA
?,?,?,?,?,?,?,?,?,20.2222,?,?,15.8889,?,?,?,?,?,?,window
?,?,?,?,?,?,?,?,?,5.77778,?,?,3.22222,?,?,?,?,?,?,brickface
?,?,?,?,?,?,?,?,?,19.4074,?,?,26.0,?,?,?,?,?,?,grass
?,?,?,?,?,?,?,?,?,2.03704,?,?,0.444444,?,?,?,?,?,?,foliage
?,?,?,?,?,?,?,?,?,2.74074,?,?,2.11111,?,?,?,?,?,?,foliage
?,?,?,?,?,?,?,?,?,21.037,?,?,20.2222,?,?,?,?,?,?,foliage
?,?,?,?,?,?,?,?,?,1.55556,?,?,0.111111,?,?,?,?,?,?,window
?,?,?,?,?,?,?,?,?,60.7037,?,?,52.7778,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,48.8519,?,?,42.6667,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,21.9259,?,?,16.4444,?,?,?,?,?,?,brickface
?,?,?,?,?,?,?,?,?,55.1481,?,?,50.3333,?,?,?,?,?,?,cement
?,?,?,?,?,?,?,?,?,122.37,?,?,116.778,?,?,?,?,?,?,sky
?,?,?,?,?,?,?,?,?,15.3704,?,?,21.0,?,?,?,?,?,?,grass
?,?,?,?,?,?,?,?,?,35.8148,?,?,33.7778,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,29.4815,?,?,24.8889,?,?,?,?,?,?,window
?,?,?,?,?,?,?,?,?,56.9259,?,?,48.8889,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,48.8148,?,?,41.8889,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,7.77778,?,?,11.5556,?,?,?,?,?,?,grass
?,?,?,?,?,?,?,?,?,116.259,?,?,111.333,?,?,?,?,?,?,sky
?,?,?,?,?,?,?,?,?,18.7407,?,?,14.8889,?,?,?,?,?,?,foliage
?,?,?,?,?,?,?,?,?,56.7037,?,?,53.0,?,?,?,?,?,?,cement
?,?,?,?,?,?,?,?,?,93.4444,?,?,84.0,?,?,?,?,?,?,sky
?,?,?,?,?,?,?,?,?,125.963,?,?,121.444,?,?,?,?,?,?,sky
?,?,?,?,?,?,?,?,?,0.481482,?,?,0.0,?,?,?,?,?,?,foliage
?,?,?,?,?,?,?,?,?,19.9259,?,?,15.1111,?,?,?,?,?,?,brickface
?,?,?,?,?,?,?,?,?,48.2222,?,?,42.1111,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,17.6667,?,?,12.8889,?,?,?,?,?,?,brickface
?,?,?,?,?,?,?,?,?,2.14815,?,?,1.77778,?,?,?,?,?,?,window
?,?,?,?,?,?,?,?,?,59.5556,?,?,53.1111,?,?,?,?,?,?,cement
?,?,?,?,?,?,?,?,?,50.2963,?,?,43.3333,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,13.7407,?,?,17.7778,?,?,?,?,?,?,grass
?,?,?,?,?,?,?,?,?,0.740741,?,?,0.333333,?,?,?,?,?,?,window
?,?,?,?,?,?,?,?,?,9.77778,?,?,15.4444,?,?,?,?,?,?,grass
?,?,?,?,?,?,?,?,?,9.22222,?,?,13.7778,?,?,?,?,?,?,grass
?,?,?,?,?,?,?,?,?,20.5185,?,?,18.8889,?,?,?,?,?,?,cement
?,?,?,?,?,?,?,?,?,1.33333,?,?,0.0,?,?,?,?,?,?,foliage
?,?,?,?,?,?,?,?,?,54.2593,?,?,46.2222,?,?,?,?,?,?,cement
?,?,?,?,?,?,?,?,?,110.296,?,?,103.0,?,?,?,?,?,?,sky
?,?,?,?,?,?,?,?,?,50.4074,?,?,43.6667,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,42.037,?,?,37.7778,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,26.7407,?,?,20.3333,?,?,?,?,?,?,brickface
?,?,?,?,?,?,?,?,?,48.4074,?,?,41.6667,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,36.1852,?,?,31.8889,?,?,?,?,?,?,cement
?,?,?,?,?,?,?,?,?,22.4815,?,?,16.6667,?,?,?,?,?,?,brickface
?,?,?,?,?,?,?,?,?,2.81481,?,?,1.0,?,?,?,?,?,?,foliage
?,?,?,?,?,?,?,?,?,21.5926,?,?,16.1111,?,?,?,?,?,?,brickface
?,?,?,?,?,?,?,?,?,18.0,?,?,24.2222,?,?,?,?,?,?,grass
?,?,?,?,?,?,?,?,?,5.14815,?,?,2.66667,?,?,?,?,?,?,window
?,?,?,?,?,?,?,?,?,22.3333,?,?,27.2222,?,?,?,?,?,?,grass
?,?,?,?,?,?,?,?,?,17.1852,?,?,12.5556,?,?,?,?,?,?,brickface
?,?,?,?,?,?,?,?,?,19.7778,?,?,16.8889,?,?,?,?,?,?,window
?,?,?,?,?,?,?,?,?,40.7407,?,?,35.7778,?,?,?,?,?,?,cement
?,?,?,?,?,?,?,?,?,6.7037,?,?,4.55556,?,?,?,?,?,?,window
?,?,?,?,?,?,?,?,?,7.33333,?,?,11.2222,?,?,?,?,?,?,grass
?,?,?,?,?,?,?,?,?,20.2593,?,?,15.4444,?,?,?,?,?,?,brickface
?,?,?,?,?,?,?,?,?,1.37037,?,?,0.333333,?,?,?,?,?,?,foliage
?,?,?,?,?,?,?,?,?,17.8889,?,?,24.7778,?,?,?,?,?,?,grass
?,?,?,?,?,?,?,?,?,3.37037,?,?,1.88889,?,?,?,?,?,?,foliage
?,?,?,?,?,?,?,?,?,126.852,?,?,121.889,?,?,?,?,?,?,sky
?,?,?,?,?,?,?,?,?,18.0741,?,?,13.3333,?,?,?,?,?,?,brickface
?,?,?,?,?,?,?,?,?,34.9259,?,?,30.4444,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,47.9259,?,?,42.0,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,48.7037,?,?,42.3333,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,21.4444,?,?,18.6667,?,?,?,?,?,?,cement
?,?,?,?,?,?,?,?,?,49.9259,?,?,42.8889,?,?,?,?,?,?,cement
?,?,?,?,?,?,?,?,?,61.4074,?,?,54.0,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,59.1111,?,?,52.2222,?,?,?,?,?,?,cement
?,?,?,?,?,?,?,?,?,16.1852,?,?,21.0,?,?,?,?,?,?,grass
?,?,?,?,?,?,?,?,?,0.740741,?,?,0.222222,?,?,?,?,?,?,foliage
?,?,?,?,?,?,?,?,?,22.037,?,?,16.7778,?,?,?,?,?,?,brickface
?,?,?,?,?,?,?,?,?,105.667,?,?,97.8889,?,?,?,?,?,?,sky
?,?,?,?,?,?,?,?,?,0.407407,?,?,0.0,?,?,?,?,?,?,foliage
?,?,?,?,?,?,?,?,?,107.148,?,?,99.1111,?,?,?,?,?,?,sky
?,?,?,?,?,?,?,?,?,3.51852,?,?,2.88889,?,?,?,?,?,?,foliage
?,?,?,?,?,?,?,?,?,12.5185,?,?,17.2222,?,?,?,?,?,?,grass
?,?,?,?,?,?,?,?,?,57.3333,?,?,50.2222,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,56.7037,?,?,53.0,?,?,?,?,?,?,cement
?,?,?,?,?,?,?,?,?,5.18518,?,?,2.88889,?,?,?,?,?,?,brickface
?,?,?,?,?,?,?,?,?,19.0,?,?,22.7778,?,?,?,?,?,?,grass
?,?,?,?,?,?,?,?,?,112.963,?,?,108.444,?,?,?,?,?,?,sky
?,?,?,?,?,?,?,?,?,2.51852,?,?,1.22222,?,?,?,?,?,?,foliage
?,?,?,?,?,?,?,?,?,128.481,?,?,123.667,?,?,?,?,?,?,sky
?,?,?,?,?,?,?,?,?,2.92593,?,?,1.88889,?,?,?,?,?,?,foliage
?,?,?,?,?,?,?,?,?,6.74074,?,?,5.22222,?,?,?,?,?,?,foliage
?,?,?,?,?,?,?,?,?,58.5926,?,?,50.8889,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,6.88889,?,?,4.11111,?,?,?,?,?,?,window
?,?,?,?,?,?,?,?,?,60.037,?,?,53.8889,?,?,?,?,?,?,cement
?,?,?,?,?,?,?,?,?,54.7407,?,?,47.2222,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,58.0,?,?,51.0,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,20.9259,?,?,15.3333,?,?,?,?,?,?,brickface
?,?,?,?,?,?,?,?,?,111.63,?,?,104.667,?,?,?,?,?,?,sky
?,?,?,?,?,?,?,?,?,58.7037,?,?,51.0,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,3.7037,?,?,1.88889,?,?,?,?,?,?,window
?,?,?,?,?,?,?,?,?,126.667,?,?,122.111,?,?,?,?,?,?,sky
?,?,?,?,?,?,?,?,?,0.888889,?,?,0.111111,?,?,?,?,?,?,foliage
?,?,?,?,?,?,?,?,?,45.7778,?,?,40.0,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,1.37037,?,?,0.0,?,?,?,?,?,?,window
?,?,?,?,?,?,?,?,?,140.296,?,?,137.444,?,?,?,?,?,?,sky
?,?,?,?,?,?,?,?,?,126.778,?,?,122.667,?,?,?,?,?,?,sky
?,?,?,?,?,?,?,?,?,126.556,?,?,121.667,?,?,?,?,?,?,sky
?,?,?,?,?,?,?,?,?,1.77778,?,?,1.0,?,?,?,?,?,?,window
?,?,?,?,?,?,?,?,?,19.8519,?,?,14.8889,?,?,?,?,?,?,brickface
?,?,?,?,?,?,?,?,?,20.6667,?,?,22.7778,?,?,?,?,?,?,grass
?,?,?,?,?,?,?,?,?,20.9259,?,?,16.5556,?,?,?,?,?,?,window
?,?,?,?,?,?,?,?,?,43.1481,?,?,36.6667,?,?,?,?,?,?,cement
?,?,?,?,?,?,?,?,?,12.6296,?,?,17.4444,?,?,?,?,?,?,grass
?,?,?,?,?,?,?,?,?,49.963,?,?,43.3333,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,5.74074,?,?,3.33333,?,?,?,?,?,?,brickface
?,?,?,?,?,?,?,?,?,68.2963,?,?,59.7778,?,?,?,?,?,?,cement
?,?,?,?,?,?,?,?,?,141.556,?,?,139.444,?,?,?,?,?,?,sky
?,?,?,?,?,?,?,?,?,0.37037,?,?,0.0,?,?,?,?,?,?,window
?,?,?,?,?,?,?,?,?,10.4815,?,?,16.1111,?,?,?,?,?,?,grass
?,?,?,?,?,?,?,?,?,4.03704,?,?,2.66667,?,?,?,?,?,?,foliage
?,?,?,?,?,?,?,?,?,63.2222,?,?,55.6667,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,57.8889,?,?,50.2222,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,46.8889,?,?,40.7778,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,122.556,?,?,116.889,?,?,?,?,?,?,sky
?,?,?,?,?,?,?,?,?,0.0,?,?,0.0,?,?,?,?,?,?,window
?,?,?,?,?,?,?,?,?,64.4444,?,?,56.8889,?,?,?,?,?,?,cement
?,?,?,?,?,?,?,?,?,15.2222,?,?,12.1111,?,?,?,?,?,?,window
?,?,?,?,?,?,?,?,?,5.88889,?,?,3.44444,?,?,?,?,?,?,brickface
?,?,?,?,?,?,?,?,?,5.74074,?,?,3.55556,?,?,?,?,?,?,brickface
?,?,?,?,?,?,?,?,?,22.7407,?,?,29.0,?,?,?,?,?,?,grass
?,?,?,?,?,?,?,?,?,111.926,?,?,107.222,?,?,?,?,?,?,sky
?,?,?,?,?,?,?,?,?,90.6296,?,?,80.4444,?,?,?,?,?,?,sky
?,?,?,?,?,?,?,?,?,32.2593,?,?,28.2222,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,1.51852,?,?,1.33333,?,?,?,?,?,?,foliage
?,?,?,?,?,?,?,?,?,0.148148,?,?,0.0,?,?,?,?,?,?,window
?,?,?,?,?,?,?,?,?,1.22222,?,?,0.333333,?,?,?,?,?,?,foliage
?,?,?,?,?,?,?,?,?,54.963,?,?,48.4444,?,?,?,?,?,?,cement
?,?,?,?,?,?,?,?,?,122.259,?,?,117.556,?,?,?,?,?,?,sky
?,?,?,?,?,?,?,?,?,0.777778,?,?,0.0,?,?,?,?,?,?,window
?,?,?,?,?,?,?,?,?,17.0741,?,?,13.4444,?,?,?,?,?,?,window
?,?,?,?,?,?,?,?,?,11.8519,?,?,15.8889,?,?,?,?,?,?,grass
?,?,?,?,?,?,?,?,?,45.1481,?,?,39.2222,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,123.185,?,?,118.889,?,?,?,?,?,?,sky
?,?,?,?,?,?,?,?,?,69.9259,?,?,62.2222,?,?,?,?,?,?,cement
?,?,?,?,?,?,?,?,?,41.8148,?,?,38.2222,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,57.3333,?,?,51.0,?,?,?,?,?,?,cement
?,?,?,?,?,?,?,?,?,10.8889,?,?,15.7778,?,?,?,?,?,?,grass
?,?,?,?,?,?,?,?,?,79.6667,?,?,76.7778,?,?,?,?,?,?,foliage
?,?,?,?,?,?,?,?,?,13.6296,?,?,17.2222,?,?,?,?,?,?,grass
?,?,?,?,?,?,?,?,?,13.037,?,?,10.3333,?,?,?,?,?,?,cement
?,?,?,?,?,?,?,?,?,68.7778,?,?,66.4444,?,?,?,?,?,?,foliage
?,?,?,?,?,?,?,?,?,0.0,?,?,0.0,?,?,?,?,?,?,window
?,?,?,?,?,?,?,?,?,60.4815,?,?,52.8889,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,6.96296,?,?,4.55556,?,?,?,?,?,?,brickface
?,?,?,?,?,?,?,?,?,20.5926,?,?,15.6667,?,?,?,?,?,?,brickface
?,?,?,?,?,?,?,?,?,52.1111,?,?,45.4444,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,21.4444,?,?,15.7778,?,?,?,?,?,?,brickface
?,?,?,?,?,?,?,?,?,128.444,?,?,123.222,?,?,?,?,?,?,sky
?,?,?,?,?,?,?,?,?,26.037,?,?,20.6667,?,?,?,?,?,?,foliage
?,?,?,?,?,?,?,?,?,16.5556,?,?,12.2222,?,?,?,?,?,?,brickface
?,?,?,?,?,?,?,?,?,14.5556,?,?,19.7778,?,?,?,?,?,?,grass
?,?,?,?,?,?,?,?,?,23.2593,?,?,19.7778,?,?,?,?,?,?,window
?,?,?,?,?,?,?,?,?,119.037,?,?,114.556,?,?,?,?,?,?,sky
?,?,?,?,?,?,?,?,?,18.0,?,?,23.6667,?,?,?,?,?,?,grass
?,?,?,?,?,?,?,?,?,42.037,?,?,37.8889,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,112.926,?,?,104.222,?,?,?,?,?,?,sky
?,?,?,?,?,?,?,?,?,51.7407,?,?,45.6667,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,6.66667,?,?,3.88889,?,?,?,?,?,?,brickface
?,?,?,?,?,?,?,?,?,20.1111,?,?,26.8889,?,?,?,?,?,?,grass
?,?,?,?,?,?,?,?,?,58.4074,?,?,51.4444,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,29.4444,?,?,25.0,?,?,?,?,?,?,cement
?,?,?,?,?,?,?,?,?,1.85185,?,?,0.666667,?,?,?,?,?,?,window
?,?,?,?,?,?,?,?,?,22.7037,?,?,17.0,?,?,?,?,?,?,brickface
?,?,?,?,?,?,?,?,?,8.51852,?,?,12.3333,?,?,?,?,?,?,grass
?,?,?,?,?,?,?,?,?,26.1111,?,?,23.5556,?,?,?,?,?,?,cement
?,?,?,?,?,?,?,?,?,135.778,?,?,131.222,?,?,?,?,?,?,sky
?,?,?,?,?,?,?,?,?,67.4444,?,?,64.5556,?,?,?,?,?,?,foliage
?,?,?,?,?,?,?,?,?,53.0741,?,?,47.3333,?,?,?,?,?,?,cement
?,?,?,?,?,?,?,?,?,18.0741,?,?,15.6667,?,?,?,?,?,?,foliage
?,?,?,?,?,?,?,?,?,42.3333,?,?,37.7778,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,0.555556,?,?,0.222222,?,?,?,?,?,?,foliage
?,?,?,?,?,?,?,?,?,20.2593,?,?,15.3333,?,?,?,?,?,?,brickface
?,?,?,?,?,?,?,?,?,127.074,?,?,122.444,?,?,?,?,?,?,sky
?,?,?,?,?,?,?,?,?,1.66667,?,?,0.444444,?,?,?,?,?,?,foliage
?,?,?,?,?,?,?,?,?,15.1852,?,?,18.5556,?,?,?,?,?,?,grass
?,?,?,?,?,?,?,?,?,21.7037,?,?,16.3333,?,?,?,?,?,?,brickface
?,?,?,?,?,?,?,?,?,123.333,?,?,117.556,?,?,?,?,?,?,sky
?,?,?,?,?,?,?,?,?,21.9259,?,?,16.5556,?,?,?,?,?,?,brickface
?,?,?,?,?,?,?,?,?,47.963,?,?,42.3333,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,5.62963,?,?,3.11111,?,?,?,?,?,?,brickface
?,?,?,?,?,?,?,?,?,21.2222,?,?,15.6667,?,?,?,?,?,?,brickface
?,?,?,?,?,?,?,?,?,16.1111,?,?,12.4444,?,?,?,?,?,?,window
?,?,?,?,?,?,?,?,?,49.8519,?,?,44.0,?,?,?,?,?,?,cement
?,?,?,?,?,?,?,?,?,16.8148,?,?,13.2222,?,?,?,?,?,?,cement
?,?,?,?,?,?,?,?,?,113.815,?,?,109.222,?,?,?,?,?,?,sky
?,?,?,?,?,?,?,?,?,19.7778,?,?,16.8889,?,?,?,?,?,?,window
?,?,?,?,?,?,?,?,?,4.22222,?,?,2.0,?,?,?,?,?,?,brickface
?,?,?,?,?,?,?,?,?,6.33333,?,?,3.77778,?,?,?,?,?,?,brickface
?,?,?,?,?,?,?,?,?,70.0741,?,?,61.7778,?,?,?,?,?,?,cement
?,?,?,?,?,?,?,?,?,127.519,?,?,123.111,?,?,?,?,?,?,sky
?,?,?,?,?,?,?,?,?,14.4815,?,?,11.7778,?,?,?,?,?,?,window
?,?,?,?,?,?,?,?,?,6.48148,?,?,4.55556,?,?,?,?,?,?,foliage
?,?,?,?,?,?,?,?,?,44.0741,?,?,40.1111,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,127.333,?,?,122.556,?,?,?,?,?,?,sky
?,?,?,?,?,?,?,?,?,101.037,?,?,91.7778,?,?,?,?,?,?,sky
?,?,?,?,?,?,?,?,?,5.40741,?,?,3.0,?,?,?,?,?,?,brickface
?,?,?,?,?,?,?,?,?,47.3704,?,?,40.4444,?,?,?,?,?,?,cement
?,?,?,?,?,?,?,?,?,22.3333,?,?,16.6667,?,?,?,?,?,?,brickface
?,?,?,?,?,?,?,?,?,53.2593,?,?,46.3333,?,?,?,?,?,?,cement
?,?,?,?,?,?,?,?,?,38.3704,?,?,35.1111,?,?,?,?,?,?,cement
?,?,?,?,?,?,?,?,?,1.40741,?,?,0.777778,?,?,?,?,?,?,window
?,?,?,?,?,?,?,?,?,15.1111,?,?,19.8889,?,?,?,?,?,?,grass
?,?,?,?,?,?,?,?,?,14.3704,?,?,11.4444,?,?,?,?,?,?,foliage
?,?,?,?,?,?,?,?,?,29.0741,?,?,24.2222,?,?,?,?,?,?,cement
?,?,?,?,?,?,?,?,?,58.963,?,?,50.6667,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,61.037,?,?,53.4444,?,?,?,?,?,?,cement
?,?,?,?,?,?,?,?,?,127.407,?,?,122.556,?,?,?,?,?,?,sky
?,?,?,?,?,?,?,?,?,3.11111,?,?,2.66667,?,?,?,?,?,?,window
?,?,?,?,?,?,?,?,?,16.5556,?,?,22.5556,?,?,?,?,?,?,grass
?,?,?,?,?,?,?,?,?,21.037,?,?,15.8889,?,?,?,?,?,?,brickface
?,?,?,?,?,?,?,?,?,48.5185,?,?,41.5556,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,48.4444,?,?,41.6667,?,?,?,?,?,?,path
?,?,?,?,?,?,?,?,?,124.556,?,?,119.889,?,?,?,?,?,?,sky
?,?,?,?,?,?,?,?,?,6.44444,?,?,3.66667,?,?,?,?,?,?,brickface
?,?,?,?,?,?,?,?,?,126.222,?,?,121.333,?,?,?,?,?,?,sky
?,?,?,?,?,?,?,?,?,17.1111,?,?,12.4444,?,?,?,?,?,?,brickface
?,?,?,?,?,?,?,?,?,1.96296,?,?,1.0,?,?,?,?,?,?,foliage
?,?,?,?,?,?,?,?,?,30.4815,?,?,26.2222,?,?,?,?,?,?,window
?,?,?,?,?,?,?,?,?,2.66667,?,?,0.888889,?,?,?,?,?,?,window
?,?,?,?,?,?,?,?,?,30.1852,?,?,25.1111,?,?,?,?,?,?,cement
?,?,?,?,?,?,?,?,?,32.7778,?,?,28.2222,?,?,?,?,?,?,foliage
?,?,?,?,?,?,?,?,?,69.3333,?,?,61.6667,?,?,?,?,?,?,cement
?,?,?,?,?,?,?,?,?,0.0,?,?,0.0,?,?,?,?,?,?,window
