,,,2.01,3.22,6.24,5.37,5.09,,,,1.7,0.85,,1.34,,,0.94,,,0.35,,1.4,-0.31,,0.28,,,,,,,-2.32,,,,,0.16,-1.65,,0
,,,1.41,2.37,4.57,4.19,4.04,,,,1.23,1.01,,-0.64,,,1.13,,,0.76,,-0.72,-2.04,,-1.16,,,,,,,2.92,,,,,-0.79,0.4,,1
,,,2.74,4.0,2.77,4.43,2.73,,,,0.71,2.45,,1.68,,,0.01,,,-1.25,,1.04,-0.18,,-0.81,,,,,,,-0.0,,,,,-0.62,0.32,,0
,,,1.51,1.74,2.53,3.29,2.57,,,,3.48,1.17,,2.1,,,2.7,,,0.35,,0.62,0.61,,1.07,,,,,,,1.29,,,,,0.13,-0.32,,0
,,,2.69,1.45,1.48,3.17,3.06,,,,2.61,4.07,,3.04,,,2.22,,,0.02,,0.18,0.4,,0.95,,,,,,,-0.01,,,,,0.05,1.01,,0
,,,3.7,4.26,4.98,6.04,4.81,,,,1.48,0.99,,1.32,,,-0.04,,,0.19,,0.67,-2.01,,-0.54,,,,,,,-1.61,,,,,1.16,-0.66,,0
,,,-0.45,-0.81,0.9,1.16,1.37,,,,4.51,4.11,,3.71,,,0.91,,,0.08,,-0.39,-2.16,,-0.63,,,,,,,-0.45,,,,,2.07,0.23,,2
,,,2.23,0.73,1.84,2.01,1.21,,,,1.54,0.69,,3.62,,,2.98,,,-0.27,,-0.75,-1.24,,-0.1,,,,,,,-0.7,,,,,-0.27,1.66,,0
,,,-0.71,-0.97,-0.21,1.63,2.25,,,,3.22,4.18,,0.95,,,0.27,,,-0.84,,0.4,-1.12,,1.64,,,,,,,0.19,,,,,0.21,-1.25,,1
,,,2.21,2.88,3.07,3.49,6.02,,,,2.86,3.52,,2.88,,,1.07,,,0.53,,-1.57,0.53,,0.37,,,,,,,-0.79,,,,,-1.44,2.56,,0
,,,-0.37,0.1,1.31,0.54,0.3,,,,2.81,2.83,,3.92,,,2.7,,,-0.73,,-0.6,-0.05,,-0.05,,,,,,,-1.5,,,,,-2.4,0.83,,2
,,,2.22,0.63,1.1,-1.33,0.56,,,,2.8,3.26,,4.0,,,3.51,,,0.2,,-3.04,1.38,,1.07,,,,,,,1.24,,,,,0.51,-0.65,,0
,,,0.04,1.33,0.58,4.81,4.22,,,,3.1,3.0,,2.56,,,-2.09,,,1.65,,-2.67,-0.78,,1.08,,,,,,,0.61,,,,,0.23,0.21,,1
,,,1.22,0.69,0.84,0.37,1.43,,,,5.09,5.63,,3.02,,,1.26,,,-0.49,,0.37,1.01,,1.26,,,,,,,1.48,,,,,0.78,0.43,,2
,,,2.08,1.73,0.39,2.13,0.66,,,,1.29,3.43,,4.13,,,-0.59,,,1.07,,-0.58,-0.55,,0.77,,,,,,,-0.21,,,,,-2.78,-0.16,,0
,,,-0.33,0.68,1.0,1.13,1.06,,,,4.19,3.95,,5.91,,,2.68,,,0.71,,1.14,0.37,,-0.13,,,,,,,0.71,,,,,-0.47,0.19,,2
,,,-0.39,-0.71,0.25,0.51,0.54,,,,4.53,4.28,,4.76,,,1.5,,,1.23,,-1.08,2.32,,0.41,,,,,,,-0.45,,,,,0.41,-0.56,,2
,,,-1.39,-0.08,-0.28,0.48,0.9,,,,3.07,3.06,,6.93,,,2.91,,,3.21,,-1.29,1.48,,1.2,,,,,,,-1.57,,,,,-1.33,0.41,,2
,,,-0.65,-1.03,0.84,1.95,2.74,,,,4.02,5.88,,0.67,,,0.28,,,-0.11,,0.9,0.48,,-1.05,,,,,,,0.41,,,,,-0.3,0.69,,2
,,,-0.01,0.75,-1.22,0.65,2.69,,,,5.24,4.31,,5.05,,,0.96,,,-1.75,,-0.57,-1.62,,0.17,,,,,,,0.07,,,,,-0.83,-1.47,,2
,,,1.16,1.52,4.15,2.4,1.4,,,,1.59,2.41,,3.72,,,2.17,,,-0.67,,-0.39,-0.1,,-0.43,,,,,,,0.79,,,,,0.02,-0.11,,0
,,,0.53,-0.01,1.07,1.72,0.81,,,,1.67,3.06,,3.27,,,0.98,,,0.35,,2.68,-0.92,,-0.33,,,,,,,-0.96,,,,,1.22,0.07,,0
,,,1.53,3.86,1.11,0.9,3.21,,,,3.96,3.26,,4.15,,,2.91,,,-0.18,,-1.37,0.75,,-0.42,,,,,,,-0.23,,,,,-0.0,0.37,,0
,,,1.18,0.14,-0.33,0.94,0.56,,,,-0.94,3.48,,4.17,,,1.71,,,0.7,,-1.23,-0.41,,-0.1,,,,,,,0.5,,,,,-0.64,0.65,,0
,,,-2.5,0.54,-0.09,2.54,2.79,,,,5.74,4.49,,2.25,,,0.22,,,1.32,,0.81,1.58,,1.37,,,,,,,-2.0,,,,,-0.07,0.39,,2
,,,-0.53,-0.57,-0.06,-1.22,0.12,,,,3.09,2.91,,5.85,,,1.65,,,1.35,,-0.62,-2.35,,-0.66,,,,,,,-1.17,,,,,-0.78,-0.55,,2
,,,0.71,0.11,1.12,0.06,0.21,,,,2.13,5.24,,5.83,,,3.39,,,-0.88,,-0.89,0.66,,1.0,,,,,,,1.04,,,,,-0.44,0.81,,0
,,,1.87,1.06,1.58,3.2,2.7,,,,5.39,2.48,,1.95,,,-1.19,,,2.32,,-1.15,-0.38,,-1.83,,,,,,,0.29,,,,,-0.79,-0.28,,1
,,,-0.02,1.64,-0.2,2.33,1.39,,,,6.99,4.98,,3.2,,,0.62,,,-0.16,,-0.68,-0.4,,-1.96,,,,,,,0.13,,,,,-0.2,0.67,,2
,,,1.92,2.19,1.18,2.68,1.72,,,,3.0,0.91,,5.01,,,0.46,,,0.74,,-0.66,0.18,,-0.39,,,,,,,-0.17,,,,,-0.67,-1.38,,0
,,,1.62,3.55,4.1,6.59,6.49,,,,0.42,1.28,,1.71,,,-0.45,,,-0.02,,0.54,-0.8,,-2.78,,,,,,,1.4,,,,,0.85,-0.14,,0
,,,2.0,-0.65,0.61,2.46,3.59,,,,4.56,4.4,,3.09,,,0.68,,,-0.58,,0.92,-0.86,,-0.42,,,,,,,-0.02,,,,,0.91,0.09,,2
,,,1.29,1.11,4.0,1.59,2.11,,,,3.15,5.01,,3.12,,,-1.34,,,-0.14,,-0.09,0.5,,-0.81,,,,,,,-0.42,,,,,-0.19,0.04,,2
,,,-1.53,1.35,-0.38,1.35,1.0,,,,5.52,4.09,,5.58,,,2.3,,,0.76,,-0.06,2.06,,-0.96,,,,,,,0.95,,,,,-1.19,-0.02,,2
,,,2.71,2.04,4.95,4.43,3.16,,,,0.97,2.22,,1.28,,,0.0,,,0.86,,0.09,1.81,,0.24,,,,,,,-0.16,,,,,0.45,0.86,,1
,,,2.52,1.17,4.1,6.0,4.92,,,,2.33,1.5,,3.86,,,-0.7,,,0.51,,0.45,0.71,,-0.15,,,,,,,0.23,,,,,-1.48,0.23,,1
,,,0.83,-0.52,-0.14,1.51,1.1,,,,4.02,1.79,,4.22,,,3.81,,,-1.22,,0.87,2.08,,-0.22,,,,,,,-1.41,,,,,-0.28,0.57,,2
,,,1.46,2.02,2.09,2.19,0.54,,,,1.31,2.58,,3.13,,,1.19,,,-0.78,,0.83,0.91,,-0.13,,,,,,,0.2,,,,,-0.21,0.37,,0
,,,-0.94,-1.13,0.77,1.6,0.35,,,,4.35,3.9,,4.3,,,1.16,,,-0.26,,-0.08,-0.38,,-0.04,,,,,,,-2.59,,,,,-1.11,-0.95,,2
,,,-1.22,1.54,1.89,1.1,2.84,,,,5.37,5.5,,2.86,,,1.39,,,0.59,,-0.46,1.98,,-0.2,,,,,,,1.88,,,,,0.45,-0.44,,2
,,,-1.6,-0.73,-0.2,0.21,0.37,,,,3.27,4.49,,4.97,,,3.03,,,1.48,,1.46,0.49,,-1.51,,,,,,,-0.42,,,,,-0.21,1.0,,0
,,,0.03,0.28,-0.64,2.03,3.45,,,,4.23,5.15,,3.09,,,-0.2,,,-0.66,,0.08,0.74,,-0.96,,,,,,,1.22,,,,,0.0,1.21,,2
,,,-0.51,0.88,0.31,0.77,2.23,,,,4.99,3.39,,2.52,,,-0.99,,,-0.62,,-1.72,1.68,,1.61,,,,,,,0.13,,,,,-0.56,0.36,,2
,,,0.95,-0.37,-0.1,1.79,0.86,,,,3.4,4.32,,5.11,,,2.25,,,0.45,,-0.51,3.33,,-1.14,,,,,,,0.98,,,,,0.86,0.18,,2
,,,1.11,2.17,1.71,3.6,4.26,,,,3.12,2.59,,-1.01,,,1.29,,,0.78,,-0.63,0.46,,-0.61,,,,,,,0.58,,,,,-0.62,-0.94,,1
,,,-0.13,0.42,-1.09,0.42,0.96,,,,3.74,5.6,,4.98,,,2.36,,,-0.25,,1.95,-1.52,,-0.23,,,,,,,1.35,,,,,0.22,0.4,,2
,,,0.12,-0.16,0.99,0.62,-0.09,,,,2.82,1.78,,6.23,,,2.81,,,-1.08,,0.72,0.19,,0.69,,,,,,,0.55,,,,,0.02,1.13,,0
,,,-0.11,0.17,-0.26,-2.7,1.68,,,,1.57,5.21,,3.44,,,3.95,,,-0.05,,-0.22,-1.21,,-0.61,,,,,,,-0.62,,,,,0.08,-0.38,,0
,,,4.87,3.25,3.04,3.64,4.44,,,,1.6,0.71,,2.67,,,-0.63,,,-0.97,,1.22,-1.56,,0.12,,,,,,,-0.21,,,,,-0.16,-1.27,,1
,,,1.74,2.04,4.53,4.05,4.01,,,,3.0,1.84,,0.98,,,-1.62,,,-0.08,,0.79,-0.77,,0.93,,,,,,,-1.95,,,,,-0.97,-1.77,,1
,,,-0.53,-0.15,1.67,2.02,1.9,,,,4.02,4.42,,4.25,,,1.34,,,1.12,,-0.62,-0.2,,-0.58,,,,,,,-1.36,,,,,1.07,1.14,,2
,,,0.05,0.12,-1.73,0.57,-1.21,,,,3.96,2.33,,6.41,,,3.35,,,-0.4,,-2.3,-0.17,,0.13,,,,,,,1.08,,,,,-2.36,-0.14,,0
,,,-0.38,0.04,2.09,1.75,0.07,,,,4.31,4.21,,2.84,,,0.29,,,1.38,,-0.45,0.45,,0.95,,,,,,,1.68,,,,,-2.36,-0.22,,2
,,,0.95,1.46,2.51,0.49,1.17,,,,4.14,4.09,,3.42,,,2.01,,,-0.63,,0.07,0.2,,-0.64,,,,,,,-1.5,,,,,0.56,-2.97,,2
,,,0.74,0.01,1.14,2.59,3.21,,,,5.27,3.44,,2.36,,,1.96,,,-0.16,,0.29,-1.06,,0.21,,,,,,,-0.39,,,,,-0.64,-0.11,,2
,,,3.27,4.74,3.91,4.72,2.79,,,,0.24,1.48,,-0.22,,,2.15,,,1.32,,0.12,-0.48,,1.09,,,,,,,-1.21,,,,,0.71,1.02,,0
,,,1.75,2.55,4.15,2.71,3.79,,,,3.7,1.42,,5.22,,,1.69,,,-0.74,,0.19,1.71,,-0.18,,,,,,,-0.84,,,,,0.68,1.29,,0
,,,2.68,4.74,4.81,5.86,4.33,,,,1.22,1.19,,0.99,,,0.14,,,1.25,,-1.75,0.89,,2.79,,,,,,,-1.17,,,,,0.59,-0.58,,0
,,,1.45,-0.12,-1.33,0.87,1.21,,,,3.08,5.79,,4.72,,,3.24,,,-0.44,,0.54,-0.5,,0.16,,,,,,,0.53,,,,,-1.18,1.02,,2
,,,0.44,0.88,3.75,3.04,3.03,,,,1.84,1.33,,2.33,,,-0.01,,,-0.78,,-1.07,-0.13,,-0.97,,,,,,,-0.77,,,,,-1.57,1.08,,0
,,,1.43,-0.1,-0.02,2.43,4.21,,,,4.29,4.21,,1.36,,,0.12,,,1.38,,0.73,1.32,,0.97,,,,,,,0.86,,,,,-0.57,0.82,,2
,,,-0.57,1.43,1.34,3.27,2.67,,,,3.83,2.91,,-0.32,,,1.27,,,-2.9,,0.6,-0.31,,1.59,,,,,,,0.93,,,,,-0.18,-0.6,,1
,,,-0.01,-0.21,-0.84,-0.01,1.46,,,,3.7,4.42,,3.98,,,1.4,,,0.46,,-0.95,0.36,,-1.22,,,,,,,2.22,,,,,-0.55,-1.85,,2
,,,0.67,1.13,3.78,2.96,2.15,,,,2.31,3.0,,2.0,,,2.14,,,-1.64,,-0.83,0.34,,-0.88,,,,,,,0.31,,,,,-1.35,-0.42,,0
,,,2.27,1.4,2.83,2.83,0.99,,,,1.0,1.72,,2.71,,,1.23,,,-0.53,,-0.68,1.22,,-0.39,,,,,,,-0.25,,,,,-0.23,-1.13,,0
,,,0.41,1.22,3.37,4.29,3.53,,,,4.1,1.52,,0.8,,,0.27,,,1.18,,0.55,1.2,,0.03,,,,,,,-1.15,,,,,0.41,1.24,,1
,,,1.91,2.28,5.21,5.0,4.38,,,,0.38,-1.11,,0.79,,,0.06,,,3.4,,0.58,-1.06,,1.47,,,,,,,-1.08,,,,,-0.55,-0.12,,1
,,,1.15,3.42,2.58,4.87,1.91,,,,2.2,1.5,,1.51,,,0.21,,,0.72,,-1.47,0.62,,-1.62,,,,,,,0.46,,,,,0.69,-0.39,,0
,,,-1.09,-0.06,2.34,1.35,2.06,,,,5.37,3.52,,2.37,,,-0.18,,,-0.44,,0.86,0.69,,0.95,,,,,,,-0.76,,,,,-1.19,0.37,,1
,,,0.86,-0.81,2.3,3.33,2.56,,,,4.71,2.61,,0.31,,,-1.66,,,2.2,,-0.51,1.15,,0.46,,,,,,,-1.17,,,,,-0.49,0.29,,1
,,,1.54,1.67,2.91,4.71,3.98,,,,3.22,0.54,,2.61,,,1.66,,,0.86,,0.28,-1.35,,-0.45,,,,,,,-1.9,,,,,0.79,-0.86,,0
,,,0.41,1.68,0.18,1.24,0.29,,,,2.43,3.66,,2.79,,,2.63,,,-0.03,,-0.06,-1.03,,0.43,,,,,,,-0.87,,,,,-1.8,0.29,,0
,,,-1.98,1.91,0.75,0.63,2.16,,,,3.31,4.13,,2.54,,,0.44,,,1.21,,1.75,-0.82,,0.26,,,,,,,0.17,,,,,0.26,-1.04,,2
,,,0.22,-0.22,0.79,2.65,2.18,,,,2.99,4.12,,3.24,,,1.26,,,-2.7,,0.03,1.63,,-1.49,,,,,,,-0.04,,,,,-0.78,-0.34,,2
,,,1.92,3.21,3.74,5.12,4.52,,,,1.89,-0.14,,0.24,,,0.17,,,-0.89,,-0.16,-0.18,,0.11,,,,,,,1.06,,,,,-0.04,-1.43,,0
,,,0.15,0.33,2.65,3.12,2.61,,,,4.59,4.29,,0.33,,,0.04,,,0.11,,-2.89,-0.51,,-1.12,,,,,,,0.25,,,,,-0.54,1.23,,1
,,,0.7,3.97,4.22,3.61,5.15,,,,-0.86,1.98,,1.86,,,0.14,,,0.3,,-0.23,-1.46,,0.01,,,,,,,2.11,,,,,1.11,0.02,,1
,,,1.16,2.35,3.53,3.93,2.08,,,,0.16,1.77,,3.88,,,0.36,,,0.57,,-0.86,1.68,,-0.96,,,,,,,0.85,,,,,-1.36,0.83,,0
,,,0.43,1.08,1.15,5.02,3.13,,,,3.08,1.02,,2.11,,,0.58,,,-0.79,,-0.17,-0.33,,-0.3,,,,,,,-0.8,,,,,0.97,0.63,,1
,,,2.25,1.17,1.63,1.93,4.4,,,,3.7,4.1,,2.58,,,-0.08,,,1.62,,-0.14,-1.46,,1.38,,,,,,,-1.14,,,,,1.32,-1.21,,1
,,,0.98,0.49,3.8,5.22,2.51,,,,2.11,0.36,,1.81,,,0.28,,,0.15,,0.04,1.48,,1.83,,,,,,,-0.4,,,,,-0.18,-0.37,,1
,,,0.85,4.18,2.09,5.19,4.65,,,,2.06,0.11,,1.61,,,1.39,,,0.45,,-0.07,1.06,,-0.06,,,,,,,-1.87,,,,,0.76,1.61,,1
,,,2.69,2.52,1.73,3.32,3.73,,,,1.65,1.79,,0.48,,,0.94,,,0.06,,-0.16,-0.49,,-0.41,,,,,,,-0.43,,,,,0.21,0.75,,1
,,,1.99,1.55,4.0,2.95,5.06,,,,2.6,1.43,,1.05,,,0.51,,,0.04,,-1.22,0.12,,-0.85,,,,,,,-0.86,,,,,0.97,-0.26,,1
,,,2.5,-1.32,-0.25,3.59,6.22,,,,4.39,2.11,,1.83,,,-0.3,,,-0.18,,-0.05,-0.29,,-0.22,,,,,,,-0.6,,,,,0.31,1.28,,1
,,,0.96,2.01,4.92,4.73,3.73,,,,1.63,1.9,,1.14,,,1.18,,,0.11,,-1.83,-0.61,,0.69,,,,,,,0.79,,,,,-0.68,-0.13,,0
,,,1.44,2.24,0.1,0.76,2.45,,,,3.23,3.39,,4.04,,,3.64,,,-2.22,,-0.21,-0.82,,-0.54,,,,,,,0.76,,,,,-1.23,-1.8,,0
,,,0.2,1.52,2.13,1.78,2.02,,,,1.38,1.88,,5.25,,,2.05,,,0.23,,-2.86,1.18,,0.03,,,,,,,-0.07,,,,,0.12,0.13,,0
,,,2.35,1.83,3.57,3.29,5.93,,,,1.71,-0.28,,1.51,,,1.13,,,-0.86,,0.05,0.96,,0.73,,,,,,,-0.28,,,,,-0.34,-0.33,,0
,,,1.89,0.85,3.06,4.6,3.04,,,,3.15,2.3,,1.17,,,-2.3,,,-0.81,,-0.12,1.72,,-0.67,,,,,,,2.4,,,,,1.72,-0.12,,1
,,,1.28,3.64,3.53,3.28,4.25,,,,3.0,0.75,,4.04,,,-0.24,,,2.14,,0.69,-2.19,,-0.63,,,,,,,1.46,,,,,0.39,0.21,,0
,,,1.81,-0.42,1.64,1.46,1.03,,,,3.33,4.88,,3.89,,,5.12,,,0.92,,0.04,0.31,,-2.34,,,,,,,0.1,,,,,-0.14,-2.16,,2
,,,4.19,3.91,4.27,4.59,1.23,,,,3.03,1.32,,0.51,,,-2.25,,,-0.31,,-1.05,0.05,,0.25,,,,,,,0.42,,,,,0.74,1.02,,1
,,,2.34,2.1,6.06,4.6,4.75,,,,2.6,1.16,,2.95,,,-0.3,,,-0.81,,1.11,-1.57,,-1.34,,,,,,,0.0,,,,,0.12,1.22,,1
,,,-0.38,0.84,1.13,1.7,2.74,,,,5.25,3.61,,2.86,,,0.75,,,-0.95,,-0.75,-0.16,,-0.7,,,,,,,-0.3,,,,,0.27,-1.29,,2
,,,0.23,-0.65,0.23,0.03,2.48,,,,5.25,5.89,,3.64,,,0.92,,,1.54,,1.7,0.39,,-0.27,,,,,,,0.81,,,,,0.79,1.61,,2
,,,-0.44,1.14,3.85,6.25,4.33,,,,2.21,3.1,,1.76,,,0.58,,,0.09,,0.54,1.68,,1.04,,,,,,,-0.55,,,,,-0.28,1.66,,1
,,,1.31,2.61,3.12,4.43,4.93,,,,4.66,3.23,,-0.95,,,0.97,,,0.88,,0.64,-0.63,,-1.71,,,,,,,0.53,,,,,-0.85,-0.13,,1
,,,3.37,3.17,3.94,5.98,4.79,,,,1.11,1.87,,3.39,,,0.11,,,-0.31,,-0.42,-1.3,,1.91,,,,,,,0.47,,,,,-1.81,-1.75,,0
,,,1.42,1.22,2.43,4.55,4.37,,,,2.57,3.02,,2.56,,,2.03,,,0.0,,0.24,0.38,,0.15,,,,,,,-0.45,,,,,-0.36,1.34,,0
,,,-2.0,2.74,2.81,3.95,3.4,,,,3.41,1.39,,2.74,,,3.22,,,-1.03,,0.74,0.04,,-0.02,,,,,,,-0.77,,,,,0.36,-1.11,,0
,,,-0.72,0.26,1.66,-0.29,-0.31,,,,4.02,3.95,,5.16,,,4.33,,,-0.26,,0.56,0.98,,-0.65,,,,,,,-0.04,,,,,-0.18,-0.57,,2
,,,1.65,1.83,2.37,1.07,2.47,,,,1.14,2.37,,3.51,,,1.01,,,1.25,,1.14,1.24,,0.16,,,,,,,-1.79,,,,,-0.74,-0.66,,0
,,,2.07,2.97,1.22,2.95,-0.19,,,,2.97,2.81,,6.17,,,1.94,,,-1.35,,1.26,-0.04,,0.92,,,,,,,-0.06,,,,,0.17,-0.06,,0
,,,-1.19,-0.24,-2.21,-1.37,-0.06,,,,2.68,2.32,,5.23,,,2.88,,,-1.36,,-0.17,1.02,,-0.35,,,,,,,-1.0,,,,,0.58,0.73,,2
,,,1.14,2.08,5.19,6.87,6.58,,,,2.27,-1.05,,0.13,,,-1.82,,,1.59,,1.24,1.43,,0.82,,,,,,,-0.79,,,,,1.89,0.98,,0
,,,-0.57,-0.52,-0.87,1.66,1.97,,,,5.27,4.78,,3.14,,,1.91,,,-0.54,,-0.31,-0.02,,0.29,,,,,,,-0.86,,,,,-1.06,0.45,,2
,,,0.63,-2.67,-0.13,2.46,1.08,,,,3.35,4.18,,4.28,,,2.74,,,1.5,,-0.12,0.78,,0.74,,,,,,,-1.08,,,,,-0.2,-0.16,,2
,,,0.52,2.5,3.51,3.89,2.4,,,,1.24,1.64,,4.98,,,1.77,,,0.12,,1.88,-0.73,,-0.91,,,,,,,0.71,,,,,1.01,-0.27,,0
,,,-0.49,0.58,1.59,4.33,1.54,,,,3.52,3.38,,3.86,,,0.26,,,-0.34,,-0.13,2.07,,-1.01,,,,,,,-0.06,,,,,-0.02,-0.41,,1
,,,-0.18,1.13,0.68,2.44,1.63,,,,5.75,4.39,,1.96,,,0.83,,,0.69,,-1.4,-0.89,,1.63,,,,,,,1.66,,,,,-0.66,-0.67,,1
,,,2.13,2.85,3.65,5.11,4.56,,,,2.35,2.61,,0.89,,,1.11,,,0.4,,-1.68,-1.78,,-0.85,,,,,,,1.36,,,,,-1.37,-0.3,,1
,,,0.58,0.57,2.2,0.73,2.01,,,,3.68,4.65,,1.94,,,1.0,,,-0.82,,0.92,1.43,,-0.19,,,,,,,-1.09,,,,,-0.61,0.56,,2
,,,-0.14,-0.5,-0.43,0.05,1.06,,,,3.1,5.81,,5.77,,,3.19,,,-1.65,,-1.56,0.32,,1.14,,,,,,,0.6,,,,,-0.76,-0.53,,2
,,,-0.52,-0.86,-1.14,-0.33,-0.25,,,,2.86,3.8,,5.65,,,2.69,,,-0.84,,1.57,-0.68,,1.01,,,,,,,0.96,,,,,-0.32,-1.2,,2
,,,1.45,1.1,1.1,1.64,1.08,,,,1.04,2.63,,4.29,,,3.51,,,0.49,,0.25,-0.48,,-0.68,,,,,,,-0.54,,,,,-0.21,-1.14,,0
,,,3.56,3.66,3.99,7.11,5.42,,,,1.27,0.83,,0.37,,,-0.75,,,1.26,,1.79,-1.9,,0.34,,,,,,,-1.52,,,,,0.69,-0.71,,0
,,,-1.07,0.82,0.97,2.17,4.34,,,,4.31,3.15,,1.0,,,1.26,,,0.03,,2.03,-0.46,,-0.12,,,,,,,0.14,,,,,-0.69,-1.25,,2
,,,4.03,3.52,4.04,6.66,5.29,,,,1.36,1.02,,0.51,,,0.6,,,1.24,,-0.32,-0.13,,0.42,,,,,,,0.13,,,,,-0.09,0.67,,0
,,,3.85,4.5,3.69,4.97,5.09,,,,-1.54,2.52,,1.63,,,-0.18,,,-0.11,,0.08,0.7,,1.82,,,,,,,1.24,,,,,-0.34,-1.4,,0
,,,0.37,-0.25,1.04,0.68,1.31,,,,3.64,4.84,,4.84,,,2.36,,,-0.69,,0.33,0.62,,-0.9,,,,,,,0.12,,,,,0.88,2.01,,0
,,,2.96,3.85,5.18,7.76,3.88,,,,-0.33,-0.06,,0.01,,,0.24,,,-0.47,,-0.28,-0.13,,-0.0,,,,,,,-0.59,,,,,-1.05,0.36,,1
,,,1.99,3.3,3.9,2.39,3.88,,,,1.29,0.83,,3.67,,,1.22,,,0.25,,0.14,0.72,,2.17,,,,,,,-0.42,,,,,-1.4,-1.22,,0
,,,0.45,1.63,0.44,0.79,1.16,,,,5.88,1.84,,2.89,,,-0.27,,,0.11,,0.45,-1.84,,-0.55,,,,,,,0.04,,,,,-1.73,0.86,,2
,,,-0.86,-0.6,1.89,-1.34,-0.09,,,,2.86,4.08,,6.43,,,3.63,,,0.92,,-0.7,-1.26,,0.03,,,,,,,-0.66,,,,,-1.2,0.37,,2
,,,0.52,2.29,2.63,3.97,4.71,,,,2.2,1.44,,0.66,,,0.57,,,-1.48,,0.13,-0.94,,-1.25,,,,,,,-1.63,,,,,0.98,1.15,,1
,,,1.8,3.43,5.73,6.37,5.3,,,,2.17,0.95,,-1.91,,,1.97,,,-0.72,,0.3,1.35,,-0.01,,,,,,,1.68,,,,,1.4,0.27,,1
,,,1.58,2.68,0.55,0.94,1.8,,,,1.82,2.44,,0.56,,,1.59,,,-0.62,,-1.5,-0.71,,-0.2,,,,,,,-0.56,,,,,-1.6,-1.36,,0
,,,2.12,2.98,4.26,3.27,2.54,,,,1.25,0.61,,1.4,,,1.4,,,-0.0,,1.65,0.4,,-0.3,,,,,,,0.08,,,,,0.51,-0.84,,0
,,,0.26,0.48,1.49,-1.0,2.0,,,,4.69,3.33,,1.44,,,-0.96,,,1.1,,-0.52,-1.24,,0.11,,,,,,,-0.79,,,,,1.67,-1.15,,2
,,,-0.47,1.91,1.46,3.02,4.34,,,,4.78,1.99,,1.7,,,-0.29,,,-1.58,,1.53,0.78,,1.01,,,,,,,-2.21,,,,,-0.22,-0.59,,1
,,,2.91,1.9,5.43,7.52,3.71,,,,1.2,-1.09,,0.3,,,1.62,,,0.07,,-0.44,-1.1,,1.13,,,,,,,1.49,,,,,0.81,0.18,,0
,,,1.73,2.09,3.89,3.22,5.22,,,,1.07,0.7,,2.44,,,-0.01,,,-0.39,,-0.6,-1.05,,0.83,,,,,,,-1.49,,,,,0.65,-0.02,,0
