,,,,,,,,,0.1808,,,,,,,,,,,0.5103,,,,,,,0.4146,,,,0.2024,,,,,,,0.0999,,,,,,,,,,,,,,,,,,,,0.022000000000000002,,0
,,,,,,,,,0.2718,,,,,,,,,,,0.6918,,,,,,,0.708,,,,0.3129,,,,,,,0.1986,,,,,,,,,,,,,,,,,,,,0.0097,,1
,,,,,,,,,0.2872,,,,,,,,,,,0.5212,,,,,,,0.2767,,,,0.2947,,,,,,,0.184,,,,,,,,,,,,,,,,,,,,0.0052,,0
,,,,,,,,,0.0734,,,,,,,,,,,0.4449,,,,,,,0.9503,,,,0.7571,,,,,,,0.1669,,,,,,,,,,,,,,,,,,,,0.006999999999999999,,0
,,,,,,,,,0.2792,,,,,,,,,,,0.8240000000000001,,,,,,,0.0284,,,,0.293,,,,,,,0.182,,,,,,,,,,,,,,,,,,,,0.0124,,1
,,,,,,,,,0.0888,,,,,,,,,,,0.2257,,,,,,,0.6624,,,,0.2054,,,,,,,0.1166,,,,,,,,,,,,,,,,,,,,0.0024,,0
,,,,,,,,,0.0998,,,,,,,,,,,0.3112,,,,,,,0.6988,,,,0.7446,,,,,,,0.17800000000000002,,,,,,,,,,,,,,,,,,,,0.0115,,1
,,,,,,,,,0.3083,,,,,,,,,,,0.7156,,,,,,,0.2847,,,,0.1362,,,,,,,0.2236,,,,,,,,,,,,,,,,,,,,0.0152,,1
,,,,,,,,,0.2013,,,,,,,,,,,0.8396,,,,,,,0.8798,,,,0.28600000000000003,,,,,,,0.1637,,,,,,,,,,,,,,,,,,,,0.0028,,1
,,,,,,,,,0.2936,,,,,,,,,,,0.0576,,,,,,,0.9349,,,,0.8478,,,,,,,0.4731,,,,,,,,,,,,,,,,,,,,0.0017,,1
,,,,,,,,,0.163,,,,,,,,,,,0.3598,,,,,,,0.7673,,,,0.4444,,,,,,,0.2561,,,,,,,,,,,,,,,,,,,,0.0044,,0
,,,,,,,,,0.2058,,,,,,,,,,,0.54,,,,,,,0.8987,,,,0.6033,,,,,,,0.2545,,,,,,,,,,,,,,,,,,,,0.0098,,1
,,,,,,,,,0.7106,,,,,,,,,,,0.6527,,,,,,,0.3444,,,,0.1162,,,,,,,0.4572,,,,,,,,,,,,,,,,,,,,0.0059,,1
,,,,,,,,,0.1375,,,,,,,,,,,0.6663,,,,,,,1.0,,,,0.1746,,,,,,,0.4708,,,,,,,,,,,,,,,,,,,,0.0033,,1
,,,,,,,,,0.11800000000000001,,,,,,,,,,,0.5911,,,,,,,0.8513,,,,0.6177,,,,,,,0.3384,,,,,,,,,,,,,,,,,,,,0.0051,,0
,,,,,,,,,0.2684,,,,,,,,,,,0.413,,,,,,,1.0,,,,0.5547,,,,,,,0.1676,,,,,,,,,,,,,,,,,,,,0.0193,,1
,,,,,,,,,0.3759,,,,,,,,,,,0.8319,,,,,,,0.3788,,,,0.7328,,,,,,,0.6286,,,,,,,,,,,,,,,,,,,,0.0028,,0
,,,,,,,,,0.6609,,,,,,,,,,,0.9939,,,,,,,0.5247,,,,0.3741,,,,,,,0.7601,,,,,,,,,,,,,,,,,,,,0.0025,,1
,,,,,,,,,0.1036,,,,,,,,,,,0.8297,,,,,,,0.9134,,,,0.2959,,,,,,,0.0371,,,,,,,,,,,,,,,,,,,,0.0055,,0
,,,,,,,,,0.2259,,,,,,,,,,,0.7561,,,,,,,0.6084,,,,0.2897,,,,,,,0.0407,,,,,,,,,,,,,,,,,,,,0.003,,0
,,,,,,,,,0.1483,,,,,,,,,,,0.6673,,,,,,,0.9092,,,,0.5447,,,,,,,0.1831,,,,,,,,,,,,,,,,,,,,0.0023,,0
,,,,,,,,,0.1838,,,,,,,,,,,0.3246,,,,,,,0.4655,,,,0.7981,,,,,,,0.8753,,,,,,,,,,,,,,,,,,,,0.0109,,0
,,,,,,,,,0.1302,,,,,,,,,,,0.5959,,,,,,,0.8752,,,,0.5128,,,,,,,0.1845,,,,,,,,,,,,,,,,,,,,0.0086,,0
,,,,,,,,,0.0901,,,,,,,,,,,0.4084,,,,,,,0.6404,,,,0.4592,,,,,,,0.4603,,,,,,,,,,,,,,,,,,,,0.0052,,0
,,,,,,,,,0.2271,,,,,,,,,,,0.7934,,,,,,,0.9818,,,,0.3242,,,,,,,0.1439,,,,,,,,,,,,,,,,,,,,0.0057,,1
