,,,,,,,39.0,,131.0,,414.0,,,,,,202.0,2
,,,,,,,39.0,,149.0,,408.0,,,,,,200.0,2
,,,,,,,41.0,,147.0,,381.0,,,,,,195.0,1
,,,,,,,43.0,,155.0,,363.0,,,,,,195.0,3
,,,,,,,41.0,,135.0,,388.0,,,,,,206.0,0
,,,,,,,31.0,,162.0,,663.0,,,,,,201.0,0
,,,,,,,43.0,,148.0,,349.0,,,,,,195.0,2
,,,,,,,47.0,,148.0,,294.0,,,,,,196.0,3
,,,,,,,46.0,,144.0,,324.0,,,,,,184.0,2
,,,,,,,58.0,,126.0,,196.0,,,,,,190.0,3
,,,,,,,32.0,,163.0,,642.0,,,,,,198.0,1
,,,,,,,31.0,,169.0,,681.0,,,,,,197.0,1
,,,,,,,46.0,,144.0,,321.0,,,,,,182.0,2
,,,,,,,45.0,,144.0,,325.0,,,,,,183.0,2
,,,,,,,35.0,,158.0,,525.0,,,,,,201.0,1
,,,,,,,31.0,,168.0,,661.0,,,,,,197.0,1
,,,,,,,33.0,,158.0,,595.0,,,,,,202.0,0
,,,,,,,38.0,,131.0,,427.0,,,,,,202.0,2
,,,,,,,33.0,,152.0,,600.0,,,,,,204.0,1
,,,,,,,37.0,,156.0,,473.0,,,,,,198.0,0
,,,,,,,52.0,,129.0,,243.0,,,,,,192.0,1
,,,,,,,35.0,,161.0,,530.0,,,,,,200.0,0
,,,,,,,43.0,,161.0,,363.0,,,,,,195.0,3
,,,,,,,40.0,,153.0,,406.0,,,,,,205.0,2
,,,,,,,49.0,,136.0,,279.0,,,,,,204.0,3
,,,,,,,31.0,,168.0,,712.0,,,,,,203.0,1
