% 1. Title: Image Segmentation data
%
% 2. Source Information
%    -- Creators: Vision Group, University of Massachusetts
%    -- Donor: Vision Group (Carla Brodley, brodley@cs.umass.edu)
%    -- Date: November, 1990
%
% 3. Past Usage: None yet published
%
% 4. Relevant Information:
%
%    The instances were drawn randomly from a database of 7 outdoor
%    images.  The images were handsegmented to create a classification
%    for every pixel.
%
%    Each instance is a 3x3 region.
%
% 5. Number of Instances: Training data: 210  Test data: 2100
%
% 6. Number of Attributes: 19 continuous attributes
%
% 7. Attribute Information:
%
%     1.  region-centroid-col:  the column of the center pixel of the region.
%     2.  region-centroid-row:  the row of the center pixel of the region.
%     3.  region-pixel-count:  the number of pixels in a region = 9.
%     4.  short-line-density-5:  the results of a line extractoin algorithm that
%          counts how many lines of length 5 (any orientation) with
%          low contrast, less than or equal to 5, go through the region.
%     5.  short-line-density-2:  same as short-line-density-5 but counts lines
%          of high contrast, greater than 5.
%     6.  vedge-mean:  measure the contrast of horizontally
%          adjacent pixels in the region.  There are 6, the mean and
%          standard deviation are given.  This attribute is used as
%         a vertical edge detector.
%     7.  vegde-sd:  (see 6)
%     8.  hedge-mean:  measures the contrast of vertically adjacent
%           pixels. Used for horizontal line detection.
%     9.  hedge-sd: (see 8).
%     10. intensity-mean:  the average over the region of (R + G + B)/3
%     11. rawred-mean: the average over the region of the R value.
%     12. rawblue-mean: the average over the region of the B value.
%     13. rawgreen-mean: the average over the region of the G value.
%     14. exred-mean: measure the excess red:  (2R - (G + B))
%     15. exblue-mean: measure the excess blue:  (2B - (G + R))
%     16. exgreen-mean: measure the excess green:  (2G - (R + B))
%     17. value-mean:  3-d nonlinear transformation
%          of RGB. (Algorithm can be found in Foley and VanDam, Fundamentals
%          of Interactive Computer Graphics)
%     18. saturatoin-mean:  (see 17)
%     19. hue-mean:  (see 17)
%
% 8. Missing Attribute Values: None
%
% 9. Class Distribution:
%
%    Classes:  brickface, sky, foliage, cement, window, path, grass.
%
%    30 instances per class for training data.
%    300 instances per class for test data.
%
%
%
%
%
% Relabeled values in attribute class
%    From: 1                       To: brickface
%    From: 2                       To: sky
%    From: 3                       To: foliage
%    From: 4                       To: cement
%    From: 5                       To: window
%    From: 6                       To: path
%    From: 7                       To: grass
%
@RELATION segment

@ATTRIBUTE region-centroid-col REAL
@ATTRIBUTE region-centroid-row REAL
@ATTRIBUTE region-pixel-count REAL
@ATTRIBUTE short-line-density-5 REAL
@ATTRIBUTE short-line-density-2 REAL
@ATTRIBUTE vedge-mean REAL
@ATTRIBUTE vegde-sd REAL
@ATTRIBUTE hedge-mean REAL
@ATTRIBUTE hedge-sd REAL
@ATTRIBUTE intensity-mean REAL
@ATTRIBUTE rawred-mean REAL
@ATTRIBUTE rawblue-mean REAL
@ATTRIBUTE rawgreen-mean REAL
@ATTRIBUTE exred-mean REAL
@ATTRIBUTE exblue-mean REAL
@ATTRIBUTE exgreen-mean REAL
@ATTRIBUTE value-mean REAL
@ATTRIBUTE saturation-mean REAL
@ATTRIBUTE hue-mean REAL
@ATTRIBUTE class {brickface, sky, foliage, cement, window, path, grass}

@DATA
?,?,?,?,?,3.16667,2.78687,6.0,5.18545,60.2593,52.4444,76.2222,52.1111,-23.4444,?,-24.4444,?,0.320865,-2.07765,path
?,?,?,?,?,0.222222,0.0740741,0.5,0.0777778,4.14815,3.88889,6.66667,1.88889,-0.777778,?,-6.77778,?,0.713228,-1.47564,brickface
?,?,?,?,?,6.66667,7.86554,9.44444,12.33,34.7037,20.5556,57.3333,26.2222,-42.4444,?,-25.4444,?,0.651133,-2.25556,foliage
?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?,0.0,?,0.0,0.0,window
?,?,?,?,?,1.0,0.632456,2.05556,2.03761,16.2963,13.5556,13.8889,21.4444,-8.22222,?,15.4444,?,0.385555,2.14143,grass
?,?,?,?,?,3.55556,1.85185,3.0,3.86667,24.8148,24.3333,31.5556,18.5556,-1.44444,?,-18.7778,?,0.412094,-1.62045,brickface
?,?,?,?,?,3.61111,2.52469,7.05556,5.72486,46.8519,42.8889,56.3333,41.3333,-11.8889,?,-16.5556,?,0.264571,-1.9708,cement
?,?,?,?,?,2.22222,2.51852,2.11111,3.14074,20.0,20.0,25.1111,14.8889,0.0,?,-15.3333,?,0.408155,-1.55762,brickface
?,?,?,?,?,3.44444,13.4963,1.05556,0.862962,14.4074,9.88889,22.8889,10.4444,-13.5556,?,-11.8889,?,0.577002,-2.13749,window
?,?,?,?,?,3.72222,20.9518,4.11111,19.4963,4.88889,2.22222,9.11111,3.33333,-8.0,?,-4.66667,?,0.864664,-2.21647,foliage
?,?,?,?,?,1.0,0.311111,2.61111,2.50741,32.7778,29.0,40.6667,28.6667,-11.3333,?,-12.3333,?,0.297841,-2.06427,path
?,?,?,?,?,0.888889,0.207406,1.0,0.355555,99.6667,85.6667,121.444,91.8889,-42.0,?,-23.3333,?,0.294583,-2.27714,sky
?,?,?,?,?,1.88889,1.85185,2.0,0.71111,13.3333,9.88889,12.1111,18.0,-10.3333,?,14.0,?,0.452229,2.36831,grass
?,?,?,?,?,0.111111,0.172133,0.0555556,0.136083,0.037037,0.0,0.111111,0.0,-0.111111,?,-0.111111,?,0.111111,-2.0944,window
?,?,?,?,?,1.05556,0.462963,1.0,0.488889,23.037,21.6667,30.0,17.4444,-4.11111,?,-16.7778,?,0.418746,-1.74125,brickface
?,?,?,?,?,1.72222,0.82776,0.777777,1.0037,46.2963,45.6667,51.1111,42.1111,-1.88889,?,-12.5556,?,0.176156,-1.68159,cement
?,?,?,?,?,1.5,1.50185,2.27778,1.21868,47.7778,42.6667,58.7778,41.8889,-15.3333,?,-17.6667,?,0.289138,-2.046,path
?,?,?,?,?,0.500001,0.077778,0.833333,0.0333333,21.4444,16.8889,30.4444,17.0,-13.6667,?,-13.3333,?,0.452182,-2.10097,window
?,?,?,?,?,1.11111,0.779364,1.38889,0.742867,17.1111,13.4444,18.0,19.8889,-11.0,?,8.33333,?,0.324965,2.83482,grass
?,?,?,?,?,2.77778,3.4963,2.83333,6.61111,5.59259,4.11111,4.33333,8.33333,-4.44444,?,8.22222,?,0.561254,2.14836,grass
?,?,?,?,?,1.77778,2.6963,2.0,0.933333,12.5185,9.55556,10.7778,17.2222,-8.88889,?,14.1111,?,0.447247,2.2672,grass
?,?,?,?,?,3.16667,3.01662,2.16667,1.24276,9.74074,7.44444,7.11111,14.6667,-6.88889,?,14.7778,?,0.572767,2.06945,grass
?,?,?,?,?,0.722222,0.374074,0.888889,0.429629,6.03704,7.0,7.66667,3.44444,2.88889,?,-7.77778,?,0.562919,-1.17577,brickface
?,?,?,?,?,2.77778,2.69705,3.38889,2.27466,23.2963,21.0,28.8889,20.0,-6.88889,?,-9.88889,?,0.305785,-1.96874,cement
?,?,?,?,?,1.0,0.57778,0.888889,0.829629,105.778,95.1111,124.889,97.3333,-32.0,?,-25.3333,?,0.239143,-2.17,sky
?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?,0.0,?,0.0,0.0,foliage
?,?,?,?,?,0.833333,0.182575,0.388889,0.327731,17.1481,13.2222,24.6667,13.5556,-11.7778,?,-10.7778,?,0.46348,-2.12361,window
?,?,?,?,?,0.666667,0.471403,11.1111,10.0148,116.704,105.889,133.0,111.222,-32.4444,?,-16.4444,?,0.20299,-2.29549,sky
?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?,0.0,?,0.0,0.0,window
?,?,?,?,?,1.22222,0.474069,0.777779,0.207406,135.407,127.889,146.444,131.889,-22.5556,?,-10.5556,?,0.126571,-2.31287,sky
?,?,?,?,?,3.05556,1.94841,2.94444,1.75647,19.5185,15.4444,17.6667,25.4444,-12.2222,?,17.7778,?,0.393868,2.32038,grass
?,?,?,?,?,0.833333,0.505524,0.61111,0.389682,43.8519,43.0,48.7778,39.7778,-2.55556,?,-12.2222,?,0.184376,-1.72044,cement
?,?,?,?,?,4.22222,1.29386,1.5,0.722649,26.4444,23.4444,32.3333,23.5556,-9.0,?,-8.66667,?,0.2851,-2.10049,cement
?,?,?,?,?,1.77778,0.918519,1.83333,1.81111,8.25926,3.77778,13.3333,7.66667,-13.4444,?,-1.77778,?,0.723011,-2.52021,foliage
?,?,?,?,?,0.611111,0.374074,0.5,0.3,1.37037,0.0,3.88889,0.222222,-4.11111,?,-3.44444,?,1.0,-2.13034,foliage
?,?,?,?,?,0.611111,0.107407,0.777778,0.562963,6.77778,5.44444,11.0,3.88889,-4.0,?,-8.66667,?,0.643678,-1.78339,brickface
?,?,?,?,?,0.333333,0.0888889,0.5,0.0777778,1.14815,0.222222,3.0,0.222222,-2.77778,?,-2.77778,?,1.0,-2.05729,foliage
?,?,?,?,?,1.72222,1.30668,6.16667,4.70343,17.0,13.0,24.5556,13.4444,-12.0,?,-10.6667,?,0.477489,-2.12975,window
?,?,?,?,?,1.83333,3.54444,2.22222,3.71852,3.66667,1.0,7.88889,2.11111,-8.0,?,-4.66667,?,0.903571,-2.25554,foliage
?,?,?,?,?,0.666669,0.355557,1.0,1.15556,126.37,116.0,141.667,121.444,-31.1111,?,-14.7778,?,0.181012,-2.31579,sky
?,?,?,?,?,1.05556,0.774073,2.94444,2.55185,25.0741,22.3333,34.3333,18.5556,-8.22222,?,-19.5556,?,0.459427,-1.83633,brickface
?,?,?,?,?,3.0,8.8889,2.16667,3.76667,43.9259,37.1111,57.1111,37.5556,-20.4444,?,-19.1111,?,0.354037,-2.11379,path
?,?,?,?,?,0.722223,0.443054,0.833335,0.722649,122.963,110.667,140.778,117.444,-36.8889,?,-16.5556,?,0.213813,-2.33046,sky
?,?,?,?,?,1.72222,1.38911,1.5,1.1879,60.7407,53.0,75.8889,53.3333,-23.2222,?,-22.2222,?,0.303044,-2.1098,cement
?,?,?,?,?,1.27778,1.06284,0.555555,0.620633,17.2593,12.8889,25.7778,13.1111,-13.1111,?,-12.4444,?,0.499695,-2.11184,window
?,?,?,?,?,5.66667,46.9333,5.94444,60.063,6.96296,3.33333,12.7778,4.77778,-10.8889,?,-6.55556,?,0.822893,-2.24013,foliage
?,?,?,?,?,0.0555556,0.136083,0.0555556,0.136083,0.037037,0.0,0.111111,0.0,-0.111111,?,-0.111111,?,0.111111,-2.0944,foliage
?,?,?,?,?,0.277778,0.151852,0.5,0.122222,5.44444,6.44444,7.0,2.88889,3.0,?,-7.66667,?,0.60119,-1.18139,brickface
?,?,?,?,?,2.0,1.55556,0.833333,0.122222,6.18518,3.66667,10.6667,4.22222,-7.55556,?,-5.88889,?,0.657744,-2.1753,window
?,?,?,?,?,2.88889,3.89631,1.94444,4.90741,86.2963,70.6667,112.111,76.1111,-46.8889,?,-30.5556,?,0.369638,-2.23156,sky
?,?,?,?,?,0.5,0.0777778,0.777778,0.785185,11.8519,9.77778,9.88889,15.8889,-6.22222,?,12.1111,?,0.405556,2.12865,grass
?,?,?,?,?,0.388889,0.151852,0.388889,0.0629629,1.40741,0.0,4.11111,0.111111,-4.22222,?,-3.88889,?,1.0,-2.11372,foliage
?,?,?,?,?,0.277778,0.107407,0.833333,0.522222,6.11111,7.55556,7.22222,3.55556,4.33333,?,-7.66667,?,0.532628,-0.965946,brickface
?,?,?,?,?,0.166667,0.0777778,0.333333,0.0888889,0.444444,0.0,1.33333,0.0,-1.33333,?,-1.33333,?,0.777778,-2.0944,foliage
?,?,?,?,?,4.83333,4.57408,1.27778,1.06284,65.8889,59.3333,79.2222,59.1111,-19.6667,?,-20.3333,?,0.25706,-2.07216,cement
?,?,?,?,?,0.722222,0.0629629,0.666667,0.0444444,5.25926,6.55556,6.11111,3.11111,3.88889,?,-6.44444,?,0.534392,-0.91061,brickface
?,?,?,?,?,2.44444,1.68215,1.83333,1.04881,48.2222,42.5556,60.4444,41.6667,-17.0,?,-19.6667,?,0.310818,-2.04424,cement
?,?,?,?,?,0.611111,0.107407,0.611111,0.151852,31.1852,24.0,43.1111,26.4444,-21.5556,?,-14.2222,?,0.443136,-2.2278,window
?,?,?,?,?,1.61111,0.772203,2.05556,1.73098,62.8519,54.7778,79.2222,54.5556,-24.2222,?,-24.8889,?,0.315538,-2.08372,cement
?,?,?,?,?,1.11111,0.720082,0.666667,0.421637,22.5556,13.0,36.0,18.6667,-28.6667,?,-11.6667,?,0.638541,-2.35462,foliage
?,?,?,?,?,0.333333,0.0444445,0.666667,0.133333,4.51852,6.11111,5.44444,2.0,4.77778,?,-7.55556,?,0.674074,-0.87829,brickface
?,?,?,?,?,0.833333,0.388886,1.05556,0.329627,123.667,114.0,138.333,118.667,-29.0,?,-15.0,?,0.175844,-2.29339,sky
?,?,?,?,?,6.72222,3.70835,2.66667,3.19722,15.5185,9.0,25.3333,12.2222,-19.5556,?,-9.88889,?,0.660813,-2.30751,foliage
?,?,?,?,?,1.22222,1.54441,2.05556,1.52631,53.0741,48.1111,63.7778,47.3333,-14.8889,?,-17.2222,?,0.259367,-2.0459,cement
?,?,?,?,?,1.11111,0.474073,0.888889,0.562963,16.2593,12.5556,15.4444,20.7778,-11.1111,?,13.5556,?,0.396399,2.46212,grass
?,?,?,?,?,0.777777,0.272165,0.444444,0.403686,112.222,98.3333,130.889,107.444,-41.6667,?,-14.3333,?,0.248698,-2.38614,sky
?,?,?,?,?,2.44444,1.32777,2.72222,2.67845,22.2222,17.5556,19.6667,29.4444,-14.0,?,21.6667,?,0.413746,2.28029,grass
?,?,?,?,?,0.777779,0.207408,1.11111,0.296294,104.111,88.2222,128.444,95.6667,-47.6667,?,-25.3333,?,0.313159,-2.28708,sky
?,?,?,?,?,1.27778,1.30741,0.611111,0.062963,16.1852,11.4444,25.0,12.1111,-14.2222,?,-12.2222,?,0.546207,-2.14166,window
?,?,?,?,?,0.388889,0.196297,0.944445,0.418519,90.8148,76.0,115.667,80.7778,-44.4444,?,-30.1111,?,0.342938,-2.21998,sky
?,?,?,?,?,1.66667,1.77778,1.0,0.177777,7.62963,3.11111,13.8889,5.88889,-13.5556,?,-5.22222,?,0.779866,-2.36078,foliage
?,?,?,?,?,0.611111,0.329629,0.722222,0.32963,13.3704,11.2222,12.1111,16.7778,-6.44444,?,10.2222,?,0.330513,2.26428,grass
?,?,?,?,?,1.22222,1.00741,2.88889,4.82963,9.96296,8.66667,7.44444,13.7778,-3.88889,?,11.4444,?,0.476236,1.90846,grass
?,?,?,?,?,2.11111,1.80741,10.5,91.3222,41.4815,36.0,51.1111,37.3333,-16.4444,?,-12.4444,?,0.294706,-2.31651,path
?,?,?,?,?,1.61111,1.21852,7.11111,4.34075,21.9259,21.1111,25.1111,19.5556,-2.44444,?,-7.11111,?,0.215788,-1.75548,grass
?,?,?,?,?,1.05555,0.490655,0.833333,0.752773,125.0,114.0,140.556,120.444,-33.0,?,-13.6667,?,0.188892,-2.34801,sky
?,?,?,?,?,1.27778,0.507408,9.22222,73.0963,44.0741,38.0,54.5556,39.6667,-18.2222,?,-13.2222,?,0.308104,-2.23829,path
?,?,?,?,?,4.05556,2.98453,3.33333,3.19722,62.0741,54.8889,77.5556,53.7778,-21.5556,?,-24.8889,?,0.306906,-2.04418,path
?,?,?,?,?,0.277778,0.250924,0.666667,0.557773,6.40741,4.11111,11.4444,3.66667,-6.88889,?,-8.22222,?,0.680808,-2.03415,window
?,?,?,?,?,0.722223,0.596301,0.777777,0.740744,111.63,101.0,129.222,104.667,-31.8889,?,-20.8889,?,0.218379,-2.22968,sky
?,?,?,?,?,0.5,0.547723,3.11111,2.10467,19.6296,16.2222,26.1111,16.5556,-10.2222,?,-9.22222,?,0.380292,-2.12823,window
?,?,?,?,?,3.83333,11.0556,1.55556,2.25185,30.4815,23.1111,42.7778,25.5556,-22.1111,?,-14.7778,?,0.457448,-2.21963,cement
?,?,?,?,?,1.33333,0.869228,2.22222,1.66889,61.5926,55.0,75.6667,54.1111,-19.7778,?,-22.4444,?,0.287526,-2.04874,path
?,?,?,?,?,0.722226,0.285185,1.22222,0.785184,132.222,123.0,145.333,128.333,-27.6667,?,-11.6667,?,0.153616,-2.34104,sky
?,?,?,?,?,2.11111,0.958392,0.722221,0.646929,46.7407,42.4444,56.3333,41.4444,-12.8889,?,-15.8889,?,0.264115,-2.02113,cement
?,?,?,?,?,1.38889,1.48518,1.44444,1.58519,14.0741,10.6667,12.4444,19.1111,-10.2222,?,15.1111,?,0.446012,2.31721,grass
?,?,?,?,?,2.22222,5.27407,2.55556,0.829629,6.48148,5.11111,4.88889,9.44444,-4.11111,?,8.88889,?,0.525437,2.03363,grass
?,?,?,?,?,1.16667,0.877777,1.05556,2.28518,8.51852,7.44444,5.66667,12.4444,-3.22222,?,11.7778,?,0.54054,1.84473,grass
?,?,?,?,?,0.388889,0.062963,0.388889,0.062963,1.0,0.0,3.0,0.0,-3.0,?,-3.0,?,1.0,-2.0944,foliage
?,?,?,?,?,0.611111,0.534027,0.777777,0.45542,19.5926,15.3333,27.7778,15.6667,-12.7778,?,-11.7778,?,0.447494,-2.12135,window
?,?,?,?,?,0.555557,0.340741,1.88889,1.14074,137.037,131.444,146.667,133.0,-16.7778,?,-12.1111,?,0.104539,-2.2,sky
?,?,?,?,?,1.38889,1.52963,1.88889,1.0963,18.963,20.2222,22.7778,13.8889,3.77778,?,-15.2222,?,0.388385,-1.33413,brickface
?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?,0.0,?,0.0,0.0,foliage
?,?,?,?,?,0.722221,0.418517,0.666664,0.71111,136.407,130.778,145.444,133.0,-16.8889,?,-10.2222,?,0.10071,-2.2515,sky
?,?,?,?,?,0.333333,0.177778,0.388889,0.107407,0.703704,0.111111,1.88889,0.111111,-1.77778,?,-1.77778,?,0.962963,-2.0944,foliage
?,?,?,?,?,1.11111,0.58373,1.05556,0.534027,6.88889,5.66667,10.3333,4.66667,-3.66667,?,-6.66667,?,0.534151,-1.78025,window
?,?,?,?,?,0.277778,0.0629629,0.555556,0.118518,5.48148,6.55556,6.66667,3.22222,3.22222,?,-6.77778,?,0.545855,-1.05335,brickface
?,?,?,?,?,1.27778,1.18165,5.94444,3.0798,33.963,31.0,41.0,29.8889,-8.88889,?,-12.2222,?,0.265698,-1.96031,cement
?,?,?,?,?,0.388889,0.151852,0.722222,0.196296,6.07407,7.66667,7.0,3.55556,4.77778,?,-7.55556,?,0.537698,-0.87829,brickface
?,?,?,?,?,0.444444,0.501848,0.833333,0.809664,1.14815,0.222222,2.66667,0.555556,-2.77778,?,-1.77778,?,0.95,-2.20059,foliage
?,?,?,?,?,2.0,5.55555,11.5,99.6333,42.3704,36.8889,51.6667,38.5556,-16.4444,?,-11.4444,?,0.27504,-2.39557,path
?,?,?,?,?,2.38889,2.16453,4.77778,2.86486,41.2593,37.7778,49.5556,36.4444,-10.4444,?,-14.4444,?,0.265619,-1.99837,path
?,?,?,?,?,1.44444,1.58519,7.33333,45.9556,31.4444,28.6667,37.7778,27.8889,-8.33333,?,-10.6667,?,0.252953,-2.02103,path
?,?,?,?,?,1.44444,0.620633,2.33333,1.19257,49.2222,44.0,60.5556,43.1111,-15.6667,?,-18.3333,?,0.289582,-2.04052,path
?,?,?,?,?,1.27778,1.48519,1.66667,3.68889,23.8889,23.1111,30.4444,18.1111,-2.33333,?,-17.3333,?,0.405022,-1.66401,brickface
?,?,?,?,?,0.388889,0.151852,0.388889,0.062963,6.11111,8.0,6.77778,3.55556,5.66667,?,-7.66667,?,0.555776,-0.761648,brickface
?,?,?,?,?,1.77778,2.12568,2.94444,3.42161,3.85185,1.88889,6.22222,3.44444,-5.88889,?,-1.22222,?,0.799074,-2.49793,foliage
?,?,?,?,?,0.388889,0.151852,0.333333,0.177778,6.77778,7.77778,8.55556,4.0,3.0,?,-8.33333,?,0.53858,-1.21036,brickface
?,?,?,?,?,1.11111,0.981307,1.61111,1.06284,8.7037,3.66667,15.8889,6.55556,-15.1111,?,-6.44444,?,0.772831,-2.343,foliage
?,?,?,?,?,0.833332,0.809666,1.0,0.843276,102.481,89.4444,122.222,95.7778,-39.1111,?,-20.1111,?,0.268118,-2.29755,sky
?,?,?,?,?,0.5,0.344443,0.888891,0.385184,111.815,99.1111,131.111,105.222,-38.1111,?,-19.7778,?,0.244021,-2.29393,sky
?,?,?,?,?,0.166667,0.278887,0.111111,0.172133,0.111111,0.0,0.333333,0.0,-0.333333,?,-0.333333,?,0.222222,-2.0944,window
?,?,?,?,?,9.5,222.7,8.77778,105.541,13.4074,8.77778,19.8889,11.5556,-13.8889,?,-5.55556,?,0.630945,-2.36358,foliage
?,?,?,?,?,0.888889,0.562963,7.55556,4.60741,14.0741,11.6667,16.7778,13.7778,-7.22222,?,-0.888889,?,0.314507,-3.01508,grass
?,?,?,?,?,5.77778,4.40538,0.499999,0.278888,61.0,52.4444,76.4444,54.1111,-25.6667,?,-20.6667,?,0.313235,-2.16179,cement
?,?,?,?,?,24.3333,442.178,22.1111,263.096,42.5556,34.8889,51.7778,41.0,-23.0,?,-4.66667,?,0.366946,-2.47648,foliage
?,?,?,?,?,1.55556,1.25904,2.44444,1.12875,15.4815,11.2222,23.7778,11.4444,-12.7778,?,-12.1111,?,0.54148,-2.1125,window
?,?,?,?,?,1.5,0.877778,17.6667,3.2445,40.4444,35.0,48.5556,37.7778,-16.3333,?,-8.0,?,0.268978,-2.39274,path
?,?,?,?,?,0.166667,0.166667,0.333333,0.133333,2.66667,1.11111,5.88889,1.0,-4.66667,?,-5.0,?,0.826852,-2.07782,window
?,?,?,?,?,0.388889,0.062963,0.444445,0.251852,5.77778,7.44444,6.77778,3.11111,5.0,?,-8.0,?,0.581349,-0.895807,brickface
