,,,142.0,57.0,7.0,135.0,50.0,18.0,126.0,154.0,266.0,,66.0,,36.0,193.0,203.0,0
,,,206.0,65.0,10.0,198.0,33.0,23.0,164.0,224.0,587.0,,72.0,,11.0,187.0,196.0,1
,,,125.0,55.0,8.0,149.0,46.0,19.0,145.0,166.0,320.0,,86.0,,7.0,179.0,182.0,2
,,,219.0,68.0,9.0,201.0,33.0,23.0,148.0,223.0,602.0,,69.0,,38.0,191.0,202.0,0
,,,202.0,59.0,11.0,199.0,34.0,23.0,154.0,207.0,586.0,,61.0,,33.0,194.0,208.0,1
,,,161.0,62.0,7.0,149.0,45.0,19.0,129.0,174.0,327.0,,71.0,,21.0,188.0,193.0,1
,,,136.0,55.0,6.0,123.0,54.0,17.0,118.0,148.0,224.0,,65.0,,26.0,196.0,202.0,1
,,,197.0,63.0,10.0,179.0,37.0,21.0,140.0,197.0,481.0,,63.0,,3.0,197.0,204.0,0
,,,172.0,50.0,6.0,255.0,26.0,28.0,169.0,280.0,957.0,,85.0,,9.0,181.0,183.0,2
,,,178.0,72.0,10.0,162.0,42.0,20.0,159.0,176.0,379.0,,70.0,,16.0,187.0,197.0,3
,,,179.0,75.0,6.0,146.0,45.0,19.0,141.0,167.0,326.0,,69.0,,1.0,194.0,201.0,2
,,,127.0,56.0,8.0,149.0,46.0,19.0,143.0,169.0,322.0,,85.0,,3.0,180.0,182.0,2
,,,139.0,62.0,7.0,149.0,46.0,19.0,145.0,172.0,323.0,,83.0,,14.0,180.0,184.0,2
,,,148.0,61.0,9.0,147.0,45.0,19.0,152.0,168.0,323.0,,70.0,,11.0,189.0,200.0,3
,,,179.0,57.0,11.0,220.0,31.0,25.0,170.0,220.0,707.0,,72.0,,32.0,186.0,198.0,0
,,,203.0,65.0,9.0,197.0,33.0,23.0,152.0,216.0,584.0,,68.0,,5.0,189.0,197.0,1
,,,191.0,66.0,6.0,162.0,40.0,20.0,143.0,189.0,396.0,,66.0,,11.0,194.0,199.0,0
,,,151.0,63.0,7.0,137.0,48.0,18.0,146.0,166.0,280.0,,72.0,,9.0,188.0,194.0,3
,,,147.0,54.0,8.0,144.0,46.0,19.0,146.0,163.0,308.0,,64.0,,5.0,194.0,201.0,1
,,,122.0,56.0,7.0,148.0,45.0,19.0,144.0,170.0,324.0,,84.0,,5.0,180.0,183.0,2
,,,150.0,63.0,11.0,160.0,43.0,20.0,160.0,170.0,367.0,,73.0,,9.0,185.0,194.0,3
,,,206.0,64.0,9.0,198.0,33.0,23.0,150.0,219.0,586.0,,70.0,,13.0,190.0,198.0,1
,,,191.0,63.0,6.0,192.0,34.0,22.0,147.0,215.0,563.0,,73.0,,26.0,194.0,197.0,2
,,,199.0,57.0,5.0,251.0,27.0,27.0,169.0,272.0,928.0,,82.0,,10.0,183.0,183.0,2
,,,144.0,56.0,6.0,133.0,50.0,18.0,123.0,158.0,263.0,,63.0,,20.0,200.0,206.0,1
,,,197.0,64.0,11.0,213.0,31.0,24.0,172.0,218.0,669.0,,74.0,,4.0,187.0,196.0,1
,,,183.0,57.0,13.0,225.0,30.0,25.0,177.0,225.0,741.0,,71.0,,10.0,186.0,198.0,0
,,,234.0,70.0,12.0,215.0,31.0,24.0,168.0,226.0,687.0,,68.0,,22.0,189.0,201.0,1
,,,188.0,64.0,9.0,161.0,41.0,20.0,151.0,190.0,390.0,,66.0,,2.0,194.0,201.0,1
,,,211.0,65.0,10.0,214.0,31.0,24.0,156.0,232.0,683.0,,72.0,,29.0,188.0,197.0,0
,,,125.0,57.0,6.0,151.0,45.0,19.0,147.0,170.0,334.0,,82.0,,11.0,180.0,184.0,2
,,,225.0,71.0,12.0,221.0,30.0,25.0,167.0,226.0,713.0,,70.0,,20.0,186.0,200.0,1
,,,162.0,68.0,10.0,146.0,46.0,19.0,139.0,167.0,317.0,,70.0,,13.0,189.0,199.0,3
,,,109.0,52.0,6.0,118.0,57.0,17.0,129.0,137.0,206.0,,80.0,,14.0,181.0,185.0,3
,,,151.0,61.0,8.0,143.0,46.0,18.0,143.0,163.0,311.0,,68.0,,8.0,196.0,203.0,2
,,,199.0,68.0,6.0,185.0,35.0,22.0,153.0,202.0,524.0,,74.0,,8.0,195.0,195.0,2
,,,202.0,65.0,10.0,189.0,35.0,22.0,143.0,217.0,534.0,,71.0,,27.0,190.0,197.0,0
,,,155.0,63.0,7.0,146.0,45.0,19.0,135.0,175.0,321.0,,72.0,,10.0,192.0,196.0,2
,,,186.0,73.0,6.0,158.0,41.0,20.0,134.0,185.0,379.0,,73.0,,11.0,193.0,197.0,2
,,,127.0,56.0,7.0,128.0,53.0,18.0,124.0,147.0,240.0,,70.0,,21.0,183.0,191.0,0
,,,178.0,58.0,8.0,181.0,37.0,21.0,134.0,205.0,486.0,,68.0,,34.0,192.0,202.0,1
,,,137.0,58.0,11.0,161.0,43.0,20.0,158.0,170.0,373.0,,76.0,,9.0,182.0,193.0,3
,,,164.0,48.0,5.0,247.0,27.0,27.0,165.0,269.0,891.0,,84.0,,1.0,181.0,182.0,2
,,,187.0,63.0,7.0,176.0,37.0,21.0,154.0,205.0,467.0,,70.0,,2.0,189.0,195.0,1
,,,156.0,67.0,7.0,150.0,45.0,19.0,144.0,174.0,333.0,,78.0,,2.0,182.0,188.0,2
,,,168.0,55.0,11.0,214.0,31.0,24.0,175.0,219.0,681.0,,74.0,,3.0,185.0,192.0,0
,,,145.0,58.0,11.0,159.0,43.0,20.0,160.0,180.0,371.0,,77.0,,4.0,183.0,194.0,3
,,,119.0,53.0,5.0,134.0,50.0,18.0,127.0,151.0,266.0,,79.0,,14.0,184.0,185.0,1
,,,191.0,57.0,12.0,213.0,31.0,24.0,162.0,226.0,674.0,,68.0,,2.0,191.0,199.0,1
,,,165.0,60.0,7.0,167.0,40.0,20.0,147.0,197.0,417.0,,73.0,,4.0,187.0,192.0,0
,,,162.0,64.0,11.0,159.0,43.0,20.0,157.0,176.0,371.0,,71.0,,13.0,189.0,198.0,3
,,,160.0,59.0,7.0,163.0,41.0,20.0,131.0,189.0,396.0,,71.0,,13.0,186.0,192.0,1
,,,110.0,54.0,2.0,119.0,57.0,17.0,121.0,139.0,208.0,,90.0,,1.0,180.0,183.0,3
,,,191.0,62.0,8.0,176.0,37.0,21.0,137.0,196.0,466.0,,67.0,,23.0,192.0,200.0,0
,,,157.0,64.0,8.0,136.0,49.0,18.0,145.0,158.0,279.0,,64.0,,6.0,201.0,209.0,3
,,,215.0,69.0,10.0,208.0,32.0,24.0,169.0,227.0,651.0,,74.0,,5.0,186.0,193.0,0
,,,145.0,56.0,8.0,142.0,48.0,19.0,143.0,159.0,296.0,,68.0,,18.0,188.0,197.0,0
,,,191.0,65.0,8.0,169.0,39.0,20.0,136.0,197.0,430.0,,67.0,,20.0,192.0,199.0,1
,,,116.0,53.0,7.0,132.0,52.0,18.0,137.0,145.0,250.0,,84.0,,6.0,177.0,183.0,3
,,,164.0,66.0,8.0,139.0,48.0,18.0,140.0,157.0,290.0,,64.0,,7.0,201.0,208.0,3
,,,141.0,56.0,7.0,138.0,48.0,18.0,126.0,163.0,286.0,,72.0,,1.0,187.0,192.0,0
,,,139.0,59.0,7.0,149.0,45.0,19.0,142.0,177.0,327.0,,78.0,,9.0,185.0,188.0,2
,,,188.0,76.0,7.0,150.0,44.0,19.0,136.0,174.0,342.0,,72.0,,8.0,193.0,197.0,2
,,,172.0,67.0,9.0,157.0,43.0,20.0,150.0,170.0,363.0,,67.0,,7.0,192.0,200.0,3
,,,207.0,69.0,5.0,192.0,33.0,22.0,161.0,212.0,570.0,,75.0,,6.0,194.0,195.0,2
,,,207.0,63.0,11.0,227.0,30.0,25.0,180.0,234.0,756.0,,72.0,,19.0,186.0,198.0,0
,,,183.0,63.0,8.0,164.0,40.0,20.0,134.0,191.0,405.0,,67.0,,7.0,192.0,197.0,1
,,,121.0,49.0,7.0,134.0,51.0,18.0,142.0,164.0,261.0,,75.0,,1.0,186.0,186.0,3
,,,142.0,56.0,7.0,149.0,45.0,19.0,140.0,168.0,327.0,,72.0,,23.0,186.0,191.0,1
,,,184.0,66.0,6.0,164.0,39.0,20.0,131.0,193.0,414.0,,71.0,,22.0,200.0,202.0,2
,,,202.0,74.0,5.0,163.0,39.0,20.0,149.0,185.0,408.0,,70.0,,8.0,196.0,200.0,2
,,,162.0,57.0,7.0,159.0,41.0,20.0,147.0,184.0,381.0,,69.0,,10.0,190.0,195.0,1
,,,139.0,56.0,11.0,157.0,43.0,20.0,155.0,176.0,363.0,,76.0,,16.0,184.0,195.0,3
,,,178.0,62.0,9.0,161.0,41.0,20.0,135.0,181.0,388.0,,63.0,,29.0,197.0,206.0,0
,,,193.0,57.0,10.0,212.0,31.0,24.0,162.0,219.0,663.0,,66.0,,21.0,191.0,201.0,0
,,,171.0,68.0,6.0,152.0,43.0,19.0,148.0,180.0,349.0,,71.0,,11.0,189.0,195.0,2
,,,139.0,58.0,8.0,140.0,47.0,18.0,148.0,168.0,294.0,,73.0,,12.0,188.0,196.0,3
,,,128.0,56.0,8.0,150.0,46.0,19.0,144.0,168.0,324.0,,82.0,,14.0,180.0,184.0,2
,,,116.0,54.0,6.0,115.0,58.0,17.0,126.0,135.0,196.0,,74.0,,22.0,186.0,190.0,3
,,,189.0,59.0,10.0,208.0,32.0,24.0,163.0,220.0,642.0,,70.0,,22.0,187.0,198.0,1
,,,193.0,60.0,10.0,215.0,31.0,24.0,169.0,224.0,681.0,,73.0,,21.0,188.0,197.0,1
,,,124.0,56.0,6.0,149.0,46.0,19.0,144.0,170.0,321.0,,87.0,,12.0,179.0,182.0,2
,,,205.0,103.0,52.0,149.0,45.0,19.0,144.0,241.0,325.0,,127.0,,11.0,180.0,183.0,2
,,,215.0,67.0,9.0,187.0,35.0,22.0,158.0,214.0,525.0,,67.0,,6.0,193.0,201.0,1
,,,184.0,57.0,11.0,211.0,31.0,24.0,168.0,224.0,661.0,,71.0,,15.0,186.0,197.0,1
,,,204.0,62.0,12.0,200.0,33.0,23.0,158.0,215.0,595.0,,66.0,,22.0,192.0,202.0,0
,,,192.0,69.0,5.0,166.0,38.0,20.0,131.0,189.0,427.0,,70.0,,3.0,200.0,202.0,2
,,,214.0,64.0,10.0,201.0,33.0,23.0,152.0,214.0,600.0,,64.0,,25.0,192.0,204.0,1
,,,195.0,63.0,8.0,177.0,37.0,21.0,156.0,203.0,473.0,,67.0,,5.0,192.0,198.0,0
,,,132.0,57.0,6.0,128.0,52.0,18.0,129.0,154.0,243.0,,71.0,,14.0,186.0,192.0,1
,,,188.0,59.0,9.0,188.0,35.0,22.0,161.0,206.0,530.0,,67.0,,8.0,193.0,200.0,0
,,,162.0,64.0,10.0,157.0,43.0,20.0,161.0,179.0,363.0,,75.0,,15.0,184.0,195.0,3
,,,185.0,70.0,7.0,162.0,40.0,20.0,153.0,179.0,406.0,,68.0,,6.0,200.0,205.0,2
,,,165.0,69.0,8.0,136.0,49.0,18.0,136.0,161.0,279.0,,67.0,,29.0,193.0,204.0,3
,,,206.0,63.0,12.0,222.0,31.0,25.0,168.0,226.0,712.0,,71.0,,35.0,189.0,203.0,1
